IDfg,Season,Age,G,PA,TBF
4020,2008,23,19,15,
5275,2008,22,3,5,
8074,2008,22,6,6,
8261,2008,22,23,13,
9417,2009,23,39,13,
9736,2009,26,35,13,
1244,2010,34,8,15,
4443,2010,30,5,7,
4773,2010,29,10,14,
8963,2010,27,45,18,
1244,2011,35,9,13,
1329,2011,35,12,10,
4222,2011,29,8,16,
4730,2011,30,7,7,
9018,2011,23,6,5,
4676,2012,28,9,15,
10185,2012,21,10,16,
6274,2010,27,131,527,
505,2008,34,50,180,
6267,2011,28,27,67,
1384,2008,40,121,387,
4400,2008,27,29,71,
1241,2008,34,88,278,
4946,2009,25,107,416,
3154,2011,23,56,210,
3390,2009,25,39,60,
255,2008,40,71,289,
1861,2008,26,87,198,
4511,2008,26,149,623,
3912,2010,30,103,261,
4677,2011,29,100,293,
217,2009,37,109,425,
3669,2008,26,10,30,
1534,2008,29,71,279,
7430,2012,29,42,130,
6184,2012,24,113,439,
2073,2011,30,81,212,
1197,2008,33,117,438,
3893,2008,26,98,292,
9072,2010,27,90,204,
2502,2010,24,29,92,
818,2012,41,60,113,
217,2008,36,131,483,
2554,2012,24,64,210,
9393,2012,23,27,91,
141,2011,34,24,62,
1866,2008,27,127,455,
2411,2012,23,103,374,
538,2008,37,38,137,
1578,2009,31,90,301,
4293,2010,26,26,83,
2192,2010,27,100,309,
495,2010,32,85,148,
8276,2010,26,67,167,
6050,2012,23,49,157,
8250,2010,27,33,123,
1658,2011,32,82,223,
1449,2008,30,89,242,
5933,2012,22,45,166,
5963,2011,26,128,262,
4054,2008,23,49,186,
1079,2011,35,28,102,
3395,2008,24,36,117,
300,2011,31,133,397,
2881,2010,25,48,163,
5411,2012,23,38,126,
4694,2008,27,38,73,
6086,2011,28,155,600,
3114,2012,28,81,248,
4903,2011,21,17,48,
3501,2010,26,64,101,
1135,2012,33,64,218,
3361,2012,28,105,326,
9875,2012,24,46,164,
1152,2011,35,81,286,
2106,2010,31,106,238,
2591,2011,25,11,35,
4182,2011,26,104,320,
4707,2011,27,23,96,
185,2012,38,64,224,
6592,2011,26,105,272,
1907,2011,27,36,82,
4652,2010,26,54,154,
1318,2008,30,19,36,
6617,2011,23,35,91,
6046,2011,28,12,34,
1824,2012,32,43,144,
9802,2011,28,29,99,
5963,2010,25,44,133,
4756,2010,29,23,88,
2748,2008,29,49,79,
1578,2011,33,26,86,
5519,2010,20,78,255,
5666,2011,23,18,53,
3767,2009,26,7,9,
2164,2008,28,86,199,
1186,2008,38,88,103,
6403,2010,23,22,36,
4166,2012,27,83,296,
2164,2009,29,32,89,
5588,2012,30,32,74,
1307,2012,34,86,283,
81,2010,38,50,144,
6592,2009,24,18,46,
8155,2010,23,76,241,
1417,2012,32,93,259,
3366,2010,27,54,119,
9514,2012,24,45,67,
3411,2012,28,42,122,
1578,2008,30,57,198,
3892,2009,22,27,62,
1904,2011,31,43,177,
656,2010,30,150,513,
4661,2008,24,17,63,
3620,2008,28,23,65,
7358,2011,28,88,234,
2331,2010,31,13,41,
947,2008,34,87,151,
8810,2011,24,19,40,
7480,2010,24,14,41,
9461,2012,24,9,24,
4063,2012,28,22,58,
1207,2009,33,41,103,
3767,2008,25,16,37,
3448,2010,27,68,218,
15,2009,32,14,32,
4748,2012,30,26,69,
3123,2009,25,24,48,
5038,2010,24,14,34,
297,2010,35,59,92,
7254,2011,33,20,27,
7927,2012,26,37,108,
4418,2009,25,32,76,
7419,2012,29,47,122,
1430,2010,33,31,89,
13047,2012,31,61,115,
2905,2008,25,8,9,
5851,2008,26,18,19,
6246,2009,29,5,21,
2761,2010,32,13,40,
4603,2009,28,31,27,
4712,2010,22,13,30,
7755,2009,26,18,35,
3622,2008,25,12,33,
1241,2010,36,25,26,
4652,2012,28,23,24,
3605,2009,29,19,37,
4467,2010,26,17,27,
955,2008,32,23,55,
163,2009,35,13,23,
8276,2011,27,31,32,
9009,2012,24,6,20,
3472,2011,31,6,18,
4062,2008,22,13,27,
550,2012,39,17,31,
4751,2008,24,7,19,
3256,2011,24,4,13,
1303,2010,33,33,95,
517,2010,33,35,75,
1261,2010,32,27,29,
2054,2009,29,29,26,
978,2009,32,36,76,
3298,2012,23,6,23,
4538,2009,26,34,60,
8810,2012,25,11,15,
978,2011,34,36,66,
833,2009,33,27,64,
1883,2012,33,23,24,
8137,2011,24,32,68,
8362,2012,26,34,76,
6249,2012,24,32,73,
5705,2010,26,33,83,
4398,2012,25,9,22,
7507,2008,25,30,55,
4732,2010,25,35,77,
6893,2010,24,31,63,
4676,2011,27,29,64,
5556,2011,25,23,55,
739,2012,33,34,79,
1767,2012,31,32,55,
8678,2010,28,32,65,
4849,2012,31,31,66,
5705,2011,27,33,72,
3840,2010,27,32,58,
8678,2012,30,32,68,
4611,2008,24,10,6,
4507,2009,28,21,26,
10021,2012,24,30,61,
1451,2011,33,28,62,
6435,2012,24,23,44,
4684,2012,31,24,39,
3990,2012,28,32,62,
2602,2012,30,7,18,
4393,2009,23,20,35,
8362,2009,23,22,43,
480,2008,36,31,50,
5879,2010,27,26,38,
2036,2008,20,22,38,
573,2009,31,30,32,
6785,2008,23,29,32,
8021,2010,27,4,8,
210,2011,39,5,17,
4020,2009,24,23,28,
8598,2008,26,21,26,
8380,2008,22,4,11,
3802,2010,25,16,27,
3777,2009,25,23,28,
4676,2010,26,17,28,
311,2009,36,10,14,
7410,2010,27,16,30,
3817,2009,24,3,9,
5099,2009,24,11,22,
3568,2010,30,6,8,
841,2008,36,51,195,
4556,2008,24,161,651,
1419,2009,28,123,495,
1698,2008,28,95,381,
2722,2008,27,76,257,
2140,2011,25,124,503,
5039,2010,25,28,85,
5677,2010,29,44,128,
2722,2009,28,87,304,
2677,2011,25,21,88,
5128,2008,25,42,111,
9054,2010,23,100,397,
4677,2012,30,82,207,
7596,2009,26,24,97,
2218,2008,27,92,199,
1095,2008,32,93,181,
5997,2011,29,114,390,
2963,2009,31,82,169,
5888,2010,26,45,113,
728,2010,32,104,396,
1464,2009,32,34,87,
3376,2008,24,60,216,
9312,2012,23,50,119,
553,2009,36,51,168,
8175,2010,24,17,27,
2225,2012,30,30,66,
3909,2010,28,79,126,
957,2012,28,91,191,
2481,2011,26,22,68,
6049,2008,26,15,50,
4885,2012,31,122,322,
1538,2011,35,93,118,
9810,2012,25,84,340,
9684,2008,25,14,47,
656,2012,32,62,173,
7158,2010,25,51,189,
11,2009,35,107,150,
4719,2012,28,146,404,
5928,2011,25,67,280,
411,2011,44,58,182,
9883,2012,25,106,360,
4900,2012,28,127,431,
3231,2012,30,68,226,
3714,2011,28,36,83,
1523,2011,34,36,70,
9343,2008,23,21,65,
5199,2012,28,22,64,
4646,2010,26,14,48,
4450,2012,28,29,76,
9331,2012,27,43,135,
7412,2008,25,38,89,
9210,2009,20,29,100,
1874,2010,30,27,30,
1430,2011,34,34,67,
8039,2012,24,30,58,
7539,2009,23,17,40,
4448,2008,25,21,39,
1258,2010,34,39,40,
3812,2009,24,11,31,
8272,2008,22,14,47,
7462,2010,24,22,44,
5665,2012,24,29,56,
5848,2010,25,15,43,
8243,2008,25,23,59,
5633,2010,25,12,39,
7490,2008,25,14,35,
3790,2008,25,22,65,
1829,2012,33,11,39,
7528,2009,27,23,54,
1556,2011,33,20,54,
3806,2011,28,8,28,
8029,2008,25,14,32,
7485,2012,26,18,30,
342,2008,32,31,67,
7451,2009,26,15,19,
2481,2012,27,10,19,
906,2009,31,8,31,
3900,2011,23,20,23,
3420,2011,29,11,30,
4538,2010,27,30,63,
739,2008,29,33,72,
5235,2010,25,9,18,
1191,2009,24,11,23,
9129,2010,23,34,73,
962,2008,27,31,71,
3340,2011,27,31,71,
4635,2008,28,32,63,
300,2009,29,16,30,
833,2011,35,34,63,
710,2008,29,31,74,
9901,2010,23,30,63,
1244,2008,32,26,50,
4567,2010,26,28,66,
2331,2008,29,5,11,
1701,2011,32,36,62,
2586,2012,33,34,72,
2608,2010,22,28,45,
512,2012,35,31,71,
6893,2011,25,24,56,
9284,2012,24,7,19,
8851,2011,24,25,50,
1451,2012,34,31,63,
2520,2012,25,35,63,
3533,2012,28,17,21,
6893,2008,22,32,56,
833,2010,34,30,62,
4003,2011,25,17,22,
9129,2009,22,21,46,
7080,2008,23,31,55,
2859,2012,26,33,49,
9129,2011,24,22,45,
480,2009,37,29,47,
2265,2009,33,4,14,
841,2010,38,120,451,
6274,2009,26,99,399,
327,2008,38,143,575,
3179,2008,24,120,470,
4511,2009,27,144,571,
432,2010,36,118,473,
9272,2009,23,113,419,
697,2011,25,129,486,
1042,2009,33,67,206,
3263,2011,34,146,603,
6987,2008,24,41,128,
9272,2011,25,59,210,
2521,2010,28,127,515,
1491,2012,34,125,360,
527,2010,36,73,244,
8610,2008,25,27,66,
6878,2011,26,65,298,
7595,2009,23,30,69,
6343,2011,24,29,96,
1779,2008,31,68,181,
5588,2008,26,34,97,
1469,2008,33,68,102,
6713,2009,27,46,133,
3811,2010,30,150,640,
9060,2011,24,18,52,
1771,2011,33,116,268,
4106,2010,23,72,325,
3708,2011,30,95,338,
7888,2012,25,77,167,
3114,2011,27,82,242,
1771,2012,34,51,118,
4054,2009,24,127,509,
2184,2010,30,105,244,
3817,2010,25,72,134,
1605,2009,29,110,365,
1818,2010,30,70,189,
538,2009,38,45,147,
8029,2012,29,17,58,
565,2010,34,93,264,
5128,2010,27,27,75,
4511,2011,29,78,177,
6141,2012,29,103,277,
2129,2012,31,20,64,
2416,2008,28,45,88,
2917,2009,24,61,220,
6592,2008,23,55,157,
1392,2012,37,48,101,
6421,2008,24,26,86,
4906,2011,28,102,267,
6288,2010,25,31,64,
9542,2012,26,69,215,
9072,2008,25,43,148,
6652,2011,24,48,151,
2510,2010,23,53,161,
3501,2012,28,102,209,
7412,2012,29,55,186,
2510,2012,25,21,56,
7290,2012,25,30,73,
4087,2012,26,72,109,
1940,2010,30,57,71,
4342,2010,30,24,57,
3206,2009,25,37,81,
7471,2009,26,19,60,
1212,2008,32,13,42,
995,2008,32,38,63,
10698,2012,23,16,40,
9981,2011,24,58,179,
9886,2011,24,17,35,
905,2010,34,15,38,
236,2012,34,25,48,
565,2011,35,22,48,
9246,2012,29,6,16,
571,2010,32,35,70,
4034,2011,25,10,27,
3658,2011,24,14,29,
4898,2012,27,8,24,
1829,2008,29,10,22,
3374,2010,26,33,83,
8021,2009,26,9,18,
50,2009,30,21,28,
6384,2008,25,11,20,
232,2009,29,34,75,
3990,2008,24,33,69,
6893,2012,26,33,84,
517,2011,34,35,70,
150,2010,34,33,72,
8268,2009,26,29,64,
5198,2011,27,22,23,
3821,2009,26,19,23,
9129,2012,25,31,61,
5000,2012,27,18,27,
11531,2012,27,3,14,
1523,2008,31,103,342,
778,2011,36,145,590,
1888,2008,28,88,292,
8027,2010,26,150,613,
2280,2011,26,107,385,
1698,2012,32,63,191,
4106,2009,22,28,121,
1464,2008,31,58,179,
6364,2011,26,154,608,
5209,2010,26,74,281,
369,2011,33,28,115,
236,2011,33,126,283,
3704,2010,30,137,529,
98,2011,31,19,64,
443,2011,33,158,711,
6444,2011,27,40,104,
1818,2009,29,97,272,
94,2010,34,127,287,
3402,2010,26,122,479,
3909,2009,27,39,91,
7528,2010,28,54,173,
6597,2008,26,66,182,
5497,2012,23,80,219,
3142,2011,27,20,60,
1256,2010,34,59,140,
6740,2012,24,53,189,
2265,2012,36,36,122,
1399,2011,35,89,169,
470,2011,34,102,303,
1386,2010,34,66,194,
1392,2010,35,26,104,
1106,2009,37,60,133,
2923,2009,27,29,91,
3473,2011,21,49,153,
7412,2011,28,114,366,
7365,2011,29,87,226,
1402,2009,35,22,74,
795,2011,34,41,139,
3664,2012,32,49,105,
2450,2008,29,26,58,
5198,2008,24,65,129,
173,2012,27,53,92,
2917,2011,26,59,152,
4087,2009,23,23,57,
1,2011,33,40,87,
3909,2008,26,29,61,
1384,2011,43,56,74,
3534,2008,23,32,93,
1120,2009,36,12,44,
1779,2010,33,23,36,
8297,2012,32,34,61,
6,2009,37,19,56,
2621,2008,24,21,33,
6319,2010,29,15,38,
2567,2010,24,23,25,
2036,2010,22,32,74,
3283,2010,35,31,68,
225,2012,33,31,71,
4640,2008,26,30,42,
1227,2009,31,21,27,
1885,2008,29,138,569,
2161,2010,28,143,582,
2502,2012,26,121,459,
2158,2012,33,120,342,
3203,2009,25,47,175,
50,2008,29,61,144,
949,2009,32,122,476,
1066,2010,32,83,199,
8358,2009,26,63,224,
7436,2009,23,32,116,
2280,2010,25,110,425,
1658,2010,31,119,347,
914,2012,27,132,503,
3492,2010,26,66,272,
2073,2012,31,83,201,
4906,2009,26,105,316,
7490,2009,26,79,268,
1829,2009,30,83,284,
1638,2012,33,87,323,
7099,2011,24,60,189,
1737,2011,30,69,288,
1779,2009,32,54,120,
3154,2010,22,35,70,
3441,2010,26,39,131,
906,2010,32,33,123,
4730,2009,28,126,178,
9883,2009,22,50,195,
1826,2008,28,105,423,
9628,2011,26,58,201,
2179,2009,26,105,376,
1861,2009,27,20,50,
1126,2009,33,31,86,
7859,2011,24,27,102,
9272,2010,24,45,136,
2852,2011,22,31,117,
6444,2010,26,102,271,
3714,2010,27,36,64,
395,2008,33,84,207,
157,2011,39,42,135,
2521,2011,29,57,155,
538,2010,39,22,68,
2199,2008,25,47,135,
556,2008,32,28,80,
1817,2008,27,37,98,
7324,2009,26,45,130,
5590,2009,28,49,92,
8361,2011,29,36,122,
5950,2011,26,48,136,
7358,2012,29,45,122,
2331,2009,30,37,117,
8219,2012,32,29,98,
9063,2011,22,23,56,
6402,2012,25,35,125,
1017,2012,34,40,77,
1854,2010,34,27,78,
9911,2011,24,15,46,
808,2011,33,16,29,
2923,2010,28,26,58,
353,2009,30,12,34,
3374,2008,24,34,77,
3893,2011,29,34,40,
911,2009,35,141,574,
55,2008,40,136,387,
57,2008,32,153,633,
8276,2008,24,111,350,
6848,2011,24,112,338,
7462,2011,25,81,320,
1888,2009,29,98,288,
3583,2009,28,96,306,
153,2008,33,127,477,
3711,2012,25,86,290,
9054,2012,25,132,535,
6267,2010,27,77,211,
1210,2008,32,41,136,
804,2008,31,104,309,
3919,2008,23,60,158,
6777,2012,22,76,188,
8259,2012,28,118,442,
4746,2008,27,58,113,
332,2011,31,57,174,
9911,2010,23,24,78,
2364,2009,29,93,251,
753,2008,28,79,223,
1771,2008,30,43,140,
8029,2011,28,67,199,
8272,2010,24,50,138,
3789,2010,27,83,282,
2216,2012,32,75,127,
9957,2011,28,50,105,
5481,2012,23,24,82,
3501,2009,25,46,112,
8055,2008,25,50,120,
1408,2008,38,98,108,
591,2009,31,35,55,
2510,2011,24,26,65,
5665,2010,22,20,46,
4521,2010,30,134,388,
2140,2008,22,152,623,
843,2008,29,89,280,
2154,2012,32,71,292,
841,2011,39,115,387,
4511,2010,28,77,262,
8434,2011,24,115,379,
2231,2009,28,128,478,
1213,2011,34,150,579,
1617,2011,34,121,440,
1191,2011,26,107,405,
1845,2008,27,77,177,
8175,2011,25,63,189,
1235,2010,36,116,233,
843,2012,33,109,339,
8585,2012,30,57,228,
7610,2012,26,70,235,
7208,2010,26,73,239,
591,2008,30,84,256,
2265,2008,32,65,234,
9875,2011,23,44,155,
1824,2011,31,79,272,
411,2008,41,92,300,
411,2012,45,60,163,
1717,2012,33,70,215,
1580,2012,34,66,194,
2567,2012,26,84,273,
1311,2011,31,48,153,
5997,2009,27,30,110,
768,2012,34,64,169,
94,2011,35,69,124,
8631,2011,24,35,80,
312,2008,31,26,89,
2917,2012,27,60,150,
5986,2009,28,36,127,
327,2010,40,33,108,
2178,2010,29,43,120,
735,2008,33,42,134,
2099,2008,28,40,121,
8358,2010,27,33,97,
166,2012,34,17,74,
2167,2011,31,31,91,
8841,2011,25,23,46,
2231,2008,27,141,519,
153,2009,34,103,360,
1790,2009,29,126,399,
905,2008,32,52,224,
877,2010,26,38,106,
4556,2012,28,144,465,
2265,2011,35,72,242,
1573,2008,31,57,234,
1826,2009,29,77,193,
877,2012,28,39,95,
993,2010,36,118,490,
1258,2008,32,92,272,
2158,2010,31,88,176,
1305,2012,34,91,147,
2495,2011,24,74,262,
6962,2012,24,36,103,
9373,2012,27,31,81,
1753,2009,31,72,118,
1659,2012,38,34,103,
2113,2012,31,134,528,
7399,2008,22,124,478,
2,2009,37,135,534,
709,2008,33,96,327,
4792,2012,28,148,603,
3856,2008,28,121,502,
5887,2011,27,89,273,
24,2010,35,118,416,
3129,2008,24,78,142,
300,2008,28,135,392,
1658,2012,33,59,166,
5053,2010,25,81,201,
5310,2011,25,80,222,
96,2008,31,75,238,
6364,2012,27,44,161,
1412,2012,38,70,156,
950,2012,34,48,153,
1593,2010,32,49,129,
4293,2012,28,39,118,
8380,2011,25,92,264,
4950,2009,25,33,93,
9682,2011,28,24,68,
2240,2009,28,40,53,
217,2011,39,68,250,
2140,2012,26,151,608,
5514,2012,22,135,553,
1042,2010,34,107,359,
529,2009,37,78,283,
2129,2011,30,78,248,
1638,2011,32,130,507,
662,2008,36,67,193,
918,2012,36,52,196,
3714,2012,29,103,243,
1790,2010,30,44,152,
7610,2010,24,87,294,
5248,2009,24,80,256,
6444,2008,24,76,252,
7348,2008,24,54,171,
1580,2011,33,81,313,
1863,2012,34,77,208,
2140,2009,23,108,416,
4792,2008,24,155,653,
248,2011,37,92,357,
802,2008,33,85,330,
7610,2011,25,79,272,
8029,2010,27,61,209,
766,2011,36,130,477,
8203,2012,24,87,330,
3693,2008,28,34,122,
4969,2010,24,91,310,
315,2008,36,61,177,
2,2010,38,80,163,
315,2010,38,55,140,
3516,2012,22,152,598,
3190,2010,28,85,288,
8029,2009,26,80,290,
2090,2011,30,145,570,
1930,2012,29,142,500,
1829,2011,32,46,153,
2218,2012,31,66,222,
1844,2009,32,74,170,
4623,2012,22,36,109,
6878,2012,27,39,105,
4022,2010,25,147,509,
3131,2008,23,71,260,
4521,2011,31,98,223,
11531,2011,26,68,240,
344,2008,26,64,206,
8879,2012,24,46,166,
1491,2009,31,122,436,
1286,2012,35,156,651,
1538,2008,32,122,418,
1698,2009,29,135,477,
1605,2011,31,62,199,
1829,2010,31,77,231,
243,2010,34,157,649,
1930,2010,27,125,457,
3411,2011,27,93,254,
2240,2008,27,95,235,
6592,2010,25,81,243,
5811,2008,32,112,409,
990,2009,38,61,254,
9362,2010,26,60,218,
607,2011,39,144,575,
7781,2010,31,64,229,
3376,2012,28,58,225,
1213,2009,32,150,597,
2113,2010,29,124,456,
57,2009,33,81,312,
3751,2011,26,85,175,
2113,2009,28,75,304,
1698,2010,30,89,299,
1112,2010,35,137,429,
8585,2009,27,134,508,
45,2012,36,104,361,
319,2011,31,122,496,
2113,2008,27,116,465,
1303,2011,34,32,,933
1943,2009,25,33,,915
8700,2009,26,35,,982
5705,2009,25,32,,905
2036,2011,23,33,,912
404,2008,27,35,,1023
1636,2010,31,28,,843
5705,2008,24,34,,928
1636,2011,32,32,,920
4772,2009,23,34,,977
8700,2012,29,33,,956
1303,2009,32,32,,963
1636,2008,29,31,,891
1303,2008,31,34,,987
8700,2010,27,33,,925
4772,2010,24,34,,1001
4772,2012,26,33,,939
8700,2011,28,34,,969
1636,2009,30,34,,969
1303,2010,33,33,,993
1757,2008,27,33,,881
2036,2012,24,33,,901
3374,2010,26,33,,894
4567,2010,26,28,,744
1757,2011,30,35,,953
801,2009,32,32,,874
4235,2010,27,34,,905
404,2011,30,33,,985
404,2009,28,34,,938
3201,2010,26,31,,806
1692,2008,29,34,,944
404,2010,29,34,,970
4567,2009,25,33,,855
4235,2011,28,33,,926
4930,2009,25,32,,843
9425,2011,27,32,,875
2233,2009,27,34,,970
3200,2008,25,32,,897
3374,2009,25,33,,914
1757,2009,28,33,,909
4772,2011,25,33,,964
1292,2009,34,28,,750
755,2008,29,34,,964
2233,2010,28,33,,910
3580,2011,30,34,,915
4972,2011,27,32,,850
2038,2011,26,34,,908
7448,2012,26,32,,822
512,2008,31,35,,957
1636,2012,33,30,,847
4930,2010,26,32,,861
6329,2008,23,33,,804
1943,2010,26,33,,919
517,2008,31,33,,856
7059,2011,29,33,,975
1943,2012,28,34,,868
710,2008,29,31,,812
3184,2011,25,34,,918
1259,2010,30,32,,844
801,2008,31,33,,890
1245,2012,37,34,,927
10603,2012,23,30,,772
13074,2012,25,29,,816
1571,2008,29,32,,886
3340,2011,27,31,,839
4972,2012,28,31,,867
4972,2008,24,33,,914
2036,2010,22,32,,848
4732,2011,26,33,,907
3137,2012,27,32,,787
1292,2011,36,34,,996
1772,2008,26,25,,595
4662,2011,27,25,,690
6986,2011,26,33,,900
571,2010,32,33,,837
5524,2011,21,33,,844
3184,2012,26,31,,836
3184,2010,24,32,,861
6893,2012,26,33,,888
4930,2008,24,33,,874
5705,2010,26,33,,897
1094,2009,30,32,,865
6329,2010,25,32,,878
199,2008,35,34,,851
510,2008,28,27,,725
1051,2012,31,32,,882
510,2009,29,32,,883
7146,2011,24,33,,921
3580,2010,29,33,,850
3830,2008,25,34,,868
225,2008,29,34,,918
3815,2010,22,31,,748
1089,2008,29,34,,886
1943,2008,24,32,,851
5842,2010,25,31,,817
3374,2008,24,34,,868
3283,2010,35,31,,810
404,2012,31,28,,833
2586,2009,30,33,,849
7059,2008,26,33,,877
3284,2010,26,32,,841
3830,2009,26,31,,785
3886,2010,27,31,,798
3815,2011,23,31,,799
2036,2009,21,31,,701
10131,2012,23,28,,653
5551,2011,25,31,,772
4732,2010,25,33,,896
3137,2010,25,31,,800
3886,2009,26,30,,797
5842,2008,23,35,,859
8779,2012,25,32,,807
962,2010,29,33,,936
2233,2012,30,32,,831
7667,2008,25,32,,819
4235,2009,26,33,,882
7059,2012,30,33,,944
510,2011,31,30,,767
225,2010,31,33,,897
4972,2009,25,32,,814
305,2009,28,28,,733
8678,2009,27,31,,836
3990,2008,24,33,,838
571,2008,30,32,,862
3403,2010,25,32,,882
8173,2010,24,31,,803
4913,2012,23,29,,751
1841,2009,25,33,,890
833,2009,33,27,,706
1757,2010,29,35,,994
755,2010,31,29,,817
8223,2009,21,30,,735
9129,2010,23,34,,845
3284,2011,27,32,,830
4732,2008,23,34,,933
837,2008,39,34,,819
4972,2010,26,33,,856
2586,2010,31,32,,822
517,2009,32,31,,842
60,2008,44,30,,778
1051,2008,27,27,,709
4772,2008,22,31,,857
5551,2012,26,32,,876
512,2012,35,31,,851
5556,2009,23,34,,884
840,2009,37,32,,834
790,2009,33,33,,854
5705,2011,27,33,,900
755,2009,30,25,,701
10261,2011,27,31,,693
6204,2010,28,31,,800
8099,2010,26,30,,781
9425,2012,28,26,,673
4538,2009,26,34,,771
5372,2011,22,28,,696
3284,2012,28,31,,820
571,2009,31,30,,757
3283,2012,37,33,,891
6176,2009,27,33,,828
4732,2009,24,33,,886
801,2011,34,32,,798
4505,2012,26,32,,805
1841,2011,27,32,,861
7059,2009,27,33,,930
739,2012,33,33,,864
7448,2011,25,32,,864
1943,2011,27,28,,715
2047,2009,28,33,,799
1507,2010,31,33,,930
840,2008,36,33,,881
5556,2008,22,31,,813
3340,2008,24,30,,772
1507,2009,30,27,,748
3374,2011,27,32,,822
4538,2010,27,30,,770
8678,2008,26,31,,853
3283,2008,33,31,,776
8044,2010,27,31,,811
4567,2012,28,31,,798
9425,2010,26,28,,720
4732,2012,27,32,,876
7448,2010,24,33,,851
105,2009,30,33,,921
8137,2011,24,32,,826
6176,2008,26,28,,703
4235,2008,25,30,,745
8700,2008,25,33,,880
9417,2012,26,50,,520
1841,2010,26,32,,902
3830,2011,28,33,,891
4505,2011,25,26,,662
10233,2012,24,68,,276
4235,2012,29,30,,739
4141,2011,24,32,,843
225,2011,32,31,,858
7608,2012,25,31,,791
4535,2009,26,27,,694
3886,2011,28,31,,798
8586,2011,28,28,,676
106,2008,33,29,,767
6655,2012,24,63,,231
7450,2010,24,31,,730
3543,2010,25,28,,711
5203,2008,24,32,,851
225,2009,30,33,,874
1767,2009,28,33,,830
976,2009,32,34,,862
3840,2009,26,32,,891
9346,2010,25,26,,629
2717,2012,23,31,,783
6893,2011,25,24,,631
844,2008,38,64,,259
5975,2011,30,63,,255
833,2008,32,34,,861
921,2011,35,33,,884
305,2008,27,30,,796
3283,2011,36,32,,838
3273,2010,29,33,,880
4424,2011,24,27,,694
9346,2011,26,30,,777
5842,2012,27,25,,634
2586,2008,29,25,,587
8099,2009,25,22,,589
6329,2011,26,27,,728
1051,2011,30,19,,470
1118,2012,28,29,,562
2692,2008,22,42,,417
790,2010,34,32,,906
6283,2009,26,34,,791
1292,2010,35,35,,969
5203,2010,26,34,,870
739,2008,29,33,,839
3815,2012,24,33,,858
6204,2011,29,33,,823
8173,2009,23,30,,793
8591,2009,26,31,,769
512,2009,32,33,,896
1701,2012,33,33,,817
2586,2012,33,34,,875
1245,2010,35,27,,713
2038,2012,27,34,,906
2646,2010,23,32,,760
2608,2010,22,28,,583
571,2011,33,23,,594
7754,2012,27,23,,539
3340,2009,25,32,,861
1984,2011,26,46,,555
5975,2008,27,67,,273
3840,2008,25,31,,829
6655,2011,23,79,,306
7775,2008,27,29,,716
8173,2011,25,33,,865
5524,2012,22,32,,849
6329,2009,24,32,,839
517,2012,35,28,,717
5842,2009,24,33,,823
7541,2012,27,32,,827
8044,2011,28,32,,857
1051,2009,28,16,,410
3254,2012,27,28,,723
3137,2009,24,30,,741
7507,2008,25,29,,695
1245,2011,36,33,,876
2790,2010,27,77,,332
2520,2012,25,35,,744
4930,2011,27,31,,799
517,2010,33,34,,918
3580,2012,31,34,,865
6893,2010,24,31,,780
9918,2008,24,27,,653
976,2008,31,33,,823
840,2010,38,21,,536
375,2012,39,24,,636
833,2010,34,30,,785
1116,2010,35,33,,896
517,2011,34,34,,881
4538,2012,29,20,,493
4759,2009,25,73,,300
8137,2012,25,20,,515
5905,2011,28,78,,307
106,2012,37,28,,689
1091,2008,45,33,,841
3403,2011,26,32,,917
4424,2012,25,30,,788
8362,2012,26,33,,874
6176,2010,28,29,,725
3200,2011,28,33,,949
5842,2011,26,32,,829
1303,2012,35,25,,646
910,2008,30,22,,557
4849,2012,31,31,,806
6176,2011,29,23,,548
4535,2010,27,32,,843
8223,2010,22,19,,470
2038,2010,25,34,,802
6485,2010,28,70,,311
429,2008,32,67,,256
6986,2012,27,33,,899
2660,2010,23,28,,726
8137,2010,23,28,,695
6249,2012,24,32,,839
3403,2009,24,29,,771
5089,2012,25,27,,714
9129,2009,22,21,,522
2233,2008,26,20,,544
1890,2012,23,31,,759
2072,2010,31,32,,872
4270,2009,27,33,,882
9346,2012,27,21,,504
2047,2008,27,28,,571
790,2011,35,33,,955
4930,2012,28,33,,876
104,2008,42,33,,804
8851,2011,24,25,,591
3777,2011,27,39,,599
4366,2008,27,31,,807
3137,2011,26,33,,833
978,2008,31,34,,871
2717,2011,22,31,,784
976,2011,34,33,,903
9918,2010,26,30,,662
4897,2008,24,27,,641
3830,2012,29,31,,832
6435,2011,23,25,,553
2608,2011,23,31,,827
2072,2008,29,30,,796
4279,2008,25,32,,741
40,2009,34,28,,724
7146,2010,23,14,,372
7450,2009,23,51,,351
375,2011,38,29,,694
7196,2012,26,67,,289
5718,2009,28,26,,668
2227,2008,26,31,,766
718,2008,30,51,,224
1368,2009,25,68,,323
2080,2010,32,67,,287
1856,2009,30,74,,304
1918,2009,32,70,,291
1451,2009,31,26,,703
1244,2008,32,26,,650
6283,2012,29,29,,536
6485,2009,27,68,,303
10131,2010,21,12,,274
8241,2011,26,70,,272
7016,2010,28,56,,229
3886,2008,25,33,,878
739,2011,32,30,,775
3551,2010,26,33,,861
3830,2010,27,26,,665
7507,2010,27,34,,812
978,2012,35,32,,835
833,2011,35,33,,800
13071,2012,26,32,,818
6943,2011,27,31,,835
1451,2012,34,31,,786
4897,2009,25,26,,647
