IDfg,Season,Age,G,PA,TBF
17722,2022-01-01,28,39,,196
12049,2022-01-01,32,16,,356
16929,2023-01-01,27,20,,384
20370,2021-01-01,26,14,,285
14932,2023-01-01,31,19,,383
19879,2020-01-01,24,3,,63
10843,2020-01-01,31,20,,72
16128,2020-01-01,27,17,,99
13470,2020-01-01,26,20,,103
19206,2020-01-01,25,8,,151
18600,2020-01-01,26,22,,116
22207,2023-01-01,24,18,,81
5358,2019-01-01,30,67,,255
21170,2022-01-01,28,34,,145
15947,2021-01-01,29,72,,290
8048,2021-01-01,31,71,,283
14444,2023-01-01,36,11,,224
14420,2022-01-01,28,39,,235
16647,2022-01-01,30,47,,181
18088,2022-01-01,28,11,,65
21584,2023-01-01,27,33,,354
18674,2021-01-01,24,26,,293
19769,2022-01-01,27,59,,272
16408,2023-01-01,27,34,,135
25595,2023-01-01,24,41,,404
13218,2023-01-01,30,58,,237
6902,2020-01-01,29,12,,262
1581,2021-01-01,34,56,,223
23550,2021-01-01,23,13,,133
7407,2019-01-01,33,51,,287
11189,2022-01-01,30,27,,319
12447,2020-01-01,30,16,,160
14309,2020-01-01,27,11,,237
12804,2019-01-01,26,44,,224
6033,2019-01-01,29,57,,235
16918,2023-01-01,29,29,,563
16122,2020-01-01,27,15,,57
19457,2020-01-01,25,26,,93
29608,2023-01-01,23,3,,60
14696,2019-01-01,26,32,,119
26221,2023-01-01,25,8,,159
20515,2022-01-01,25,43,,151
12784,2020-01-01,30,6,,44
19312,2020-01-01,25,18,,135
21032,2019-01-01,21,21,,94
16058,2020-01-01,28,26,,109
18335,2020-01-01,26,26,,112
12760,2019-01-01,28,22,,113
19493,2023-01-01,28,19,,80
21367,2022-01-01,27,30,,148
15290,2023-01-01,33,38,,196
21741,2022-01-01,24,9,,166
7982,2020-01-01,32,26,,100
13654,2021-01-01,29,23,,137
20009,2023-01-01,27,7,,146
11847,2021-01-01,35,46,,181
17264,2021-01-01,28,42,,185
13183,2022-01-01,29,27,,570
19753,2022-01-01,27,50,,203
14993,2020-01-01,27,32,,125
11487,2022-01-01,30,55,,216
13470,2019-01-01,25,24,,177
13696,2019-01-01,25,52,,277
9388,2020-01-01,35,17,,163
19309,2023-01-01,30,56,,315
4338,2020-01-01,30,5,,86
20070,2023-01-01,26,18,,347
20302,2021-01-01,25,15,,287
22925,2023-01-01,24,12,,240
19362,2023-01-01,28,24,,112
4259,2019-01-01,34,47,,198
21656,2021-01-01,22,10,,56
18815,2023-01-01,28,12,,54
18655,2020-01-01,26,22,,85
14169,2020-01-01,28,16,,91
19686,2020-01-01,25,8,,92
14506,2020-01-01,27,21,,106
1514,2020-01-01,38,21,,72
23488,2022-01-01,26,40,,181
21045,2022-01-01,27,29,,155
16125,2021-01-01,28,7,,121
18333,2022-01-01,28,25,,116
13834,2019-01-01,27,9,,152
11490,2021-01-01,28,9,,156
21052,2021-01-01,23,6,,129
20367,2020-01-01,21,23,,88
16358,2023-01-01,28,5,,102
6249,2020-01-01,32,11,,106
14332,2021-01-01,27,37,,205
13767,2023-01-01,32,46,,174
22100,2023-01-01,24,38,,185
13607,2023-01-01,31,32,,142
6398,2020-01-01,30,24,,96
20353,2023-01-01,28,52,,219
20373,2019-01-01,20,22,,97
17897,2022-01-01,28,17,,92
17369,2022-01-01,27,55,,212
18256,2019-01-01,26,14,,73
19546,2019-01-01,24,15,,163
14151,2020-01-01,30,9,,136
26214,2023-01-01,25,20,,212
12718,2020-01-01,27,12,,246
19874,2022-01-01,26,12,,244
20387,2019-01-01,24,3,,63
22207,2022-01-01,23,11,,64
22286,2020-01-01,22,7,,130
18548,2021-01-01,24,30,,318
16455,2021-01-01,26,24,,121
16390,2021-01-01,29,15,,71
6316,2021-01-01,34,11,,42
17586,2020-01-01,25,25,,86
22296,2021-01-01,25,31,,111
11487,2020-01-01,28,12,,52
19731,2021-01-01,26,25,,101
16587,2021-01-01,27,33,,144
5003,2023-01-01,36,63,,243
19200,2022-01-01,26,42,,169
18152,2020-01-01,25,21,,83
8110,2023-01-01,35,38,,190
14646,2021-01-01,28,22,,100
17796,2021-01-01,27,62,,287
23292,2022-01-01,26,26,,141
12323,2020-01-01,30,18,,78
494,2019-01-01,42,55,,210
10197,2022-01-01,31,4,,30
23252,2021-01-01,24,19,,229
18694,2020-01-01,22,11,,152
11760,2021-01-01,32,29,,546
7593,2021-01-01,30,32,,769
19388,2023-01-01,29,20,,435
19456,2021-01-01,27,57,,298
17496,2022-01-01,28,59,,222
15009,2023-01-01,31,67,,288
13767,2021-01-01,30,56,,216
19990,2023-01-01,25,53,,314
21690,2022-01-01,24,14,,291
13449,2023-01-01,32,60,,216
17192,2019-01-01,25,33,,464
18138,2021-01-01,26,51,,206
18325,2021-01-01,26,42,,441
19206,2023-01-01,28,18,,354
17425,2022-01-01,29,27,,573
13339,2019-01-01,27,35,,563
20517,2022-01-01,25,46,,180
20418,2020-01-01,24,7,,130
21992,2021-01-01,23,29,,109
3201,2019-01-01,35,69,,301
17783,2021-01-01,26,72,,278
22361,2022-01-01,26,24,,118
27914,2023-01-01,23,27,,119
16981,2019-01-01,26,24,,523
17578,2021-01-01,27,24,,538
3321,2020-01-01,37,19,,67
4301,2019-01-01,31,45,,166
3237,2021-01-01,32,38,,144
16610,2021-01-01,28,55,,234
25551,2023-01-01,25,27,,120
10314,2022-01-01,32,60,,347
15823,2021-01-01,25,63,,252
20353,2022-01-01,27,50,,214
19343,2022-01-01,27,62,,281
14542,2022-01-01,29,62,,235
13133,2023-01-01,32,54,,240
13799,2022-01-01,30,50,,193
7531,2023-01-01,36,41,,268
15761,2019-01-01,24,66,,257
30094,2023-01-01,23,7,,147
3281,2021-01-01,37,50,,173
15043,2019-01-01,27,61,,269
27597,2023-01-01,25,20,,234
7274,2020-01-01,36,24,,105
11589,2021-01-01,29,26,,456
16306,2019-01-01,26,27,,117
7836,2021-01-01,32,57,,242
13435,2020-01-01,29,24,,80
19264,2020-01-01,25,17,,109
9111,2022-01-01,32,55,,198
5224,2020-01-01,35,14,,69
11861,2019-01-01,27,23,,91
20447,2020-01-01,24,22,,90
16128,2021-01-01,28,41,,187
13293,2021-01-01,31,29,,139
12580,2019-01-01,29,40,,120
12777,2023-01-01,33,40,,161
21367,2023-01-01,28,37,,163
6797,2023-01-01,32,14,,288
20367,2021-01-01,22,34,,150
21537,2023-01-01,26,9,,223
19618,2022-01-01,25,35,,263
9490,2019-01-01,31,48,,225
4141,2021-01-01,34,39,,225
15552,2023-01-01,32,12,,52
16201,2019-01-01,26,54,,217
27782,2023-01-01,24,19,,421
14663,2021-01-01,29,24,,448
18282,2020-01-01,27,19,,73
24993,2023-01-01,26,11,,47
14605,2020-01-01,33,24,,62
19826,2020-01-01,25,6,,70
12857,2020-01-01,29,14,,57
16258,2022-01-01,28,32,,117
17536,2021-01-01,27,34,,151
19459,2020-01-01,24,16,,94
4264,2020-01-01,35,23,,95
9866,2020-01-01,33,10,,39
19349,2020-01-01,23,21,,75
11752,2023-01-01,31,33,,143
16990,2022-01-01,30,35,,217
22051,2023-01-01,28,35,,157
13528,2019-01-01,28,27,,137
15551,2022-01-01,31,35,,282
15684,2020-01-01,25,26,,115
5365,2022-01-01,31,35,,175
14986,2023-01-01,31,56,,229
12022,2020-01-01,30,16,,126
19716,2022-01-01,24,6,,127
16269,2020-01-01,27,10,,176
14857,2023-01-01,32,35,,157
16943,2021-01-01,28,32,,150
12763,2019-01-01,28,61,,298
5615,2019-01-01,31,62,,241
27681,2022-01-01,24,7,,146
10160,2019-01-01,28,18,,181
14663,2019-01-01,27,14,,278
17556,2021-01-01,27,18,,78
20422,2023-01-01,26,43,,184
11632,2021-01-01,32,60,,243
20070,2021-01-01,24,22,,139
17117,2022-01-01,29,52,,264
18331,2023-01-01,29,14,,280
19995,2022-01-01,27,53,,255
14527,2020-01-01,27,10,,174
16074,2019-01-01,26,11,,40
16258,2020-01-01,26,9,,38
12385,2020-01-01,29,7,,66
26253,2022-01-01,24,3,,69
19206,2021-01-01,26,2,,34
14974,2020-01-01,29,21,,87
7803,2020-01-01,33,21,,67
15832,2020-01-01,27,22,,98
10756,2020-01-01,31,28,,109
11384,2023-01-01,33,42,,165
17610,2020-01-01,27,20,,75
18413,2020-01-01,25,5,,116
6785,2020-01-01,35,16,,55
15690,2019-01-01,27,31,,146
15009,2020-01-01,28,25,,107
15552,2022-01-01,31,14,,62
18088,2020-01-01,26,11,,57
10233,2020-01-01,32,13,,45
17796,2020-01-01,26,12,,64
19541,2022-01-01,27,42,,204
4026,2021-01-01,33,13,,117
16058,2019-01-01,27,28,,123
14212,2020-01-01,26,21,,78
22286,2023-01-01,25,4,,79
7947,2019-01-01,33,66,,241
19264,2023-01-01,28,18,,129
20185,2021-01-01,24,50,,246
15915,2022-01-01,27,43,,187
13892,2019-01-01,29,17,,80
8280,2019-01-01,35,36,,92
20206,2022-01-01,26,13,,149
19269,2019-01-01,23,5,,99
21298,2023-01-01,27,19,,257
13435,2022-01-01,31,15,,64
21844,2021-01-01,23,8,,159
22713,2023-01-01,26,67,,300
9784,2022-01-01,34,32,,185
15832,2019-01-01,26,66,,255
15514,2020-01-01,29,11,,77
25071,2023-01-01,26,21,,92
14361,2022-01-01,31,24,,193
21018,2023-01-01,25,17,,74
15690,2020-01-01,28,30,,124
11828,2020-01-01,31,5,,90
1581,2022-01-01,35,6,,17
10591,2022-01-01,32,17,,63
7048,2022-01-01,32,14,,64
19959,2019-01-01,21,6,,46
13360,2020-01-01,28,11,,58
16269,2022-01-01,29,2,,34
16532,2019-01-01,27,10,,47
10343,2022-01-01,34,65,,260
18600,2019-01-01,25,16,,102
10291,2020-01-01,32,21,,89
18383,2020-01-01,22,3,,57
12760,2020-01-01,29,17,,72
27500,2023-01-01,24,7,,111
27646,2022-01-01,23,4,,69
21846,2022-01-01,24,9,,174
10061,2020-01-01,32,21,,84
19447,2019-01-01,22,10,,169
17285,2019-01-01,23,8,,168
17734,2019-01-01,24,25,,140
11423,2021-01-01,32,29,,297
15015,2021-01-01,26,69,,317
5702,2019-01-01,34,72,,344
9323,2021-01-01,31,31,,751
10430,2022-01-01,32,59,,260
19309,2021-01-01,28,53,,251
12918,2021-01-01,28,53,,224
20151,2021-01-01,25,60,,235
20515,2023-01-01,26,68,,239
31839,2023-01-01,29,64,,357
15684,2023-01-01,28,75,,268
15288,2019-01-01,28,68,,244
20633,2019-01-01,28,32,,721
7593,2023-01-01,32,31,,748
14295,2021-01-01,29,56,,219
17677,2021-01-01,28,43,,179
19231,2020-01-01,26,24,,88
20039,2022-01-01,23,26,,141
13781,2023-01-01,32,29,,429
13273,2021-01-01,31,24,,431
18519,2023-01-01,27,61,,304
19274,2019-01-01,25,36,,131
9490,2020-01-01,32,22,,88
6483,2019-01-01,33,70,,267
10430,2021-01-01,31,54,,216
30074,2023-01-01,23,16,,221
14506,2021-01-01,28,46,,194
13424,2019-01-01,28,22,,258
3284,2020-01-01,36,11,,245
12804,2022-01-01,29,39,,176
27572,2023-01-01,24,35,,152
25007,2021-01-01,25,41,,161
10343,2020-01-01,32,24,,96
13580,2021-01-01,29,34,,142
11467,2020-01-01,28,24,,95
14332,2022-01-01,28,41,,241
21290,2021-01-01,25,47,,185
15552,2020-01-01,29,22,,100
13685,2019-01-01,27,39,,173
17888,2023-01-01,30,52,,207
12447,2022-01-01,32,62,,272
17732,2021-01-01,26,45,,351
11467,2019-01-01,27,25,,118
19459,2021-01-01,25,59,,229
19249,2019-01-01,24,27,,110
13801,2021-01-01,30,65,,241
2608,2021-01-01,33,46,,269
15290,2019-01-01,29,14,,193
20430,2022-01-01,24,16,,206
19866,2021-01-01,25,28,,218
17432,2021-01-01,28,31,,335
18297,2021-01-01,30,70,,295
14288,2019-01-01,28,32,,199
4930,2020-01-01,36,12,,265
16094,2022-01-01,28,29,,543
18413,2023-01-01,28,16,,275
19309,2022-01-01,29,62,,281
17969,2023-01-01,26,25,,375
11490,2022-01-01,29,15,,265
22264,2021-01-01,22,3,,49
10341,2021-01-01,30,29,,167
21620,2022-01-01,27,12,,59
5224,2021-01-01,36,47,,185
19343,2019-01-01,24,10,,47
19482,2023-01-01,29,42,,219
19337,2021-01-01,25,20,,84
26079,2023-01-01,25,25,,152
18384,2021-01-01,27,14,,58
9388,2019-01-01,34,51,,320
17432,2022-01-01,29,35,,197
17610,2019-01-01,26,52,,214
17490,2023-01-01,26,61,,239
19178,2022-01-01,31,35,,196
19868,2023-01-01,27,11,,85
15043,2022-01-01,30,64,,250
15038,2023-01-01,28,4,,80
26024,2023-01-01,24,33,,177
10123,2020-01-01,32,12,,301
13594,2022-01-01,29,58,,247
25379,2021-01-01,25,12,,176
9013,2021-01-01,36,39,,210
1247,2020-01-01,34,24,,85
10343,2023-01-01,35,55,,231
19487,2020-01-01,24,7,,72
15890,2021-01-01,27,4,,22
16401,2022-01-01,28,2,,30
20175,2020-01-01,26,3,,34
20548,2023-01-01,27,20,,136
14375,2020-01-01,28,21,,69
16269,2023-01-01,30,4,,88
21620,2021-01-01,26,30,,125
16350,2020-01-01,26,21,,73
19926,2021-01-01,24,26,,190
15091,2019-01-01,25,36,,195
16943,2023-01-01,30,7,,61
19805,2020-01-01,25,7,,126
29754,2023-01-01,23,11,,77
2859,2020-01-01,34,16,,81
15130,2021-01-01,27,9,,91
17610,2022-01-01,29,29,,128
13677,2021-01-01,27,3,,42
13397,2020-01-01,29,24,,82
12791,2023-01-01,30,14,,71
27691,2022-01-01,24,5,,106
19199,2021-01-01,26,8,,62
21453,2022-01-01,24,15,,258
19990,2020-01-01,22,6,,73
21163,2023-01-01,25,14,,64
25098,2023-01-01,25,4,,54
19647,2022-01-01,27,48,,193
25481,2023-01-01,25,25,,145
13442,2019-01-01,28,52,,210
10855,2023-01-01,32,50,,193
6345,2021-01-01,32,6,,83
9817,2021-01-01,38,66,,259
23499,2023-01-01,25,9,,172
19789,2021-01-01,26,25,,109
24933,2021-01-01,25,21,,120
17734,2020-01-01,25,14,,69
14416,2023-01-01,28,40,,182
19583,2021-01-01,27,24,,110
6895,2023-01-01,35,19,,372
19341,2019-01-01,30,34,,246
13761,2019-01-01,28,35,,344
14843,2021-01-01,29,27,,125
4338,2021-01-01,31,32,,145
17186,2022-01-01,29,32,,149
14899,2020-01-01,28,15,,67
23301,2022-01-01,26,3,,37
17877,2023-01-01,28,5,,83
19979,2023-01-01,28,5,,105
24614,2023-01-01,23,6,,44
13345,2023-01-01,31,7,,132
1157,2019-01-01,32,5,,18
27463,2020-01-01,21,5,,22
22717,2021-01-01,21,1,,20
22175,2022-01-01,24,2,,19
10843,2023-01-01,34,5,,22
20962,2023-01-01,25,1,,10
22176,2023-01-01,25,1,,22
16609,2019-01-01,22,7,,32
17170,2021-01-01,26,7,,33
5097,2021-01-01,30,6,,24
20041,2021-01-01,24,3,,25
22276,2021-01-01,24,5,,25
16233,2023-01-01,29,5,,21
18864,2019-01-01,22,1,,23
22358,2021-01-01,25,5,,20
21298,2022-01-01,26,4,,42
13607,2020-01-01,28,5,,17
13764,2020-01-01,25,4,,16
12828,2020-01-01,30,8,,31
20526,2022-01-01,25,3,,31
15145,2020-01-01,29,6,,30
4301,2022-01-01,34,5,,13
15239,2023-01-01,32,6,,29
23779,2021-01-01,24,21,,73
14665,2019-01-01,26,23,,99
13713,2022-01-01,32,8,,37
20541,2022-01-01,27,8,,57
10603,2022-01-01,33,2,,25
16942,2023-01-01,27,14,,80
13345,2020-01-01,28,16,,93
19682,2021-01-01,26,30,,116
16631,2022-01-01,30,16,,101
17034,2023-01-01,27,8,,34
19871,2021-01-01,25,4,,83
16209,2021-01-01,28,10,,43
9756,2020-01-01,32,11,,75
25376,2023-01-01,26,16,,87
10688,2020-01-01,31,7,,32
10341,2019-01-01,28,22,,126
19677,2020-01-01,25,27,,98
6399,2019-01-01,30,35,,162
11423,2020-01-01,31,4,,41
27470,2023-01-01,24,3,,49
17888,2021-01-01,28,29,,109
20010,2022-01-01,27,27,,128
15463,2023-01-01,30,12,,70
19583,2020-01-01,26,6,,35
6576,2020-01-01,30,10,,62
12918,2022-01-01,29,21,,78
5530,2020-01-01,30,25,,92
12578,2019-01-01,29,28,,116
18000,2023-01-01,25,4,,73
19712,2021-01-01,26,25,,128
17964,2023-01-01,29,11,,72
18297,2020-01-01,29,24,,96
18335,2023-01-01,29,21,,89
19814,2019-01-01,24,25,,115
19926,2022-01-01,25,21,,96
19881,2021-01-01,26,11,,52
13801,2023-01-01,32,24,,81
15291,2021-01-01,29,7,,127
19200,2023-01-01,27,10,,41
18029,2019-01-01,26,5,,105
26226,2023-01-01,24,18,,106
18694,2023-01-01,25,4,,56
18088,2021-01-01,27,15,,75
27685,2023-01-01,25,4,,64
19574,2020-01-01,23,12,,47
20100,2020-01-01,24,3,,23
21955,2023-01-01,25,13,,66
19320,2020-01-01,27,3,,32
4505,2020-01-01,34,3,,28
15463,2021-01-01,28,9,,91
21052,2022-01-01,24,1,,19
17948,2020-01-01,26,3,,33
15042,2022-01-01,30,63,,193
10315,2023-01-01,33,45,,325
21366,2022-01-01,26,27,,587
4930,2021-01-01,37,28,,627
13607,2022-01-01,30,57,,256
10843,2019-01-01,30,80,,229
15009,2021-01-01,29,68,,294
10291,2022-01-01,34,59,,232
19249,2023-01-01,28,57,,224
19866,2023-01-01,27,15,,353
15684,2022-01-01,27,34,,131
19274,2021-01-01,27,34,,153
13834,2020-01-01,28,11,,252
19867,2021-01-01,25,14,,277
11209,2019-01-01,28,33,,194
16418,2021-01-01,25,51,,188
6398,2023-01-01,33,49,,205
18333,2023-01-01,29,63,,236
6661,2021-01-01,32,67,,290
17755,2023-01-01,29,62,,244
14646,2022-01-01,29,64,,294
17425,2019-01-01,26,21,,334
12778,2019-01-01,29,52,,392
27691,2023-01-01,25,17,,283
24606,2022-01-01,25,15,,287
27472,2023-01-01,24,11,,230
17295,2019-01-01,25,26,,329
17677,2019-01-01,26,25,,155
10732,2021-01-01,30,9,,91
7432,2023-01-01,35,25,,116
17755,2021-01-01,27,31,,165
6986,2021-01-01,36,55,,228
10078,2023-01-01,36,36,,120
15684,2021-01-01,26,69,,303
19753,2020-01-01,25,12,,100
16408,2021-01-01,25,44,,155
19454,2022-01-01,28,41,,229
15947,2023-01-01,31,55,,213
26079,2022-01-01,24,15,,339
11801,2021-01-01,30,72,,297
10732,2022-01-01,31,28,,464
13527,2019-01-01,27,44,,196
4264,2022-01-01,37,62,,247
16159,2019-01-01,25,68,,251
22717,2023-01-01,23,15,,182
16933,2019-01-01,24,21,,353
24017,2023-01-01,23,39,,142
15068,2023-01-01,29,49,,208
12760,2023-01-01,32,68,,298
19990,2021-01-01,23,16,,322
14361,2023-01-01,32,20,,352
21183,2022-01-01,24,11,,194
16609,2021-01-01,24,31,,161
18335,2022-01-01,28,42,,176
22810,2023-01-01,23,19,,302
16256,2019-01-01,26,22,,473
21520,2023-01-01,26,14,,284
15440,2022-01-01,31,10,,53
15538,2020-01-01,29,24,,97
19231,2021-01-01,27,25,,98
4020,2020-01-01,35,26,,88
15964,2020-01-01,26,11,,42
11203,2020-01-01,32,18,,117
3184,2022-01-01,36,40,,167
24719,2023-01-01,24,11,,166
18138,2019-01-01,24,24,,153
12828,2023-01-01,33,14,,50
11861,2020-01-01,28,13,,58
15264,2023-01-01,29,51,,212
6316,2019-01-01,32,41,,147
15594,2020-01-01,29,25,,98
1246,2022-01-01,36,65,,244
7432,2021-01-01,33,23,,90
14974,2019-01-01,28,65,,221
20020,2023-01-01,29,46,,204
16265,2020-01-01,27,22,,90
20631,2021-01-01,25,13,,158
13182,2022-01-01,29,14,,66
25589,2023-01-01,25,16,,90
6984,2023-01-01,36,61,,267
13345,2019-01-01,27,43,,343
24606,2023-01-01,26,19,,147
17878,2021-01-01,25,55,,237
14966,2022-01-01,29,39,,161
14677,2021-01-01,26,43,,320
14508,2019-01-01,25,19,,63
25636,2023-01-01,25,11,,182
17735,2023-01-01,28,25,,181
19753,2019-01-01,24,15,,139
3200,2021-01-01,38,38,,277
19795,2023-01-01,28,19,,125
18519,2022-01-01,26,60,,247
19243,2020-01-01,26,8,,98
15846,2020-01-01,28,10,,116
20080,2023-01-01,27,30,,160
21183,2021-01-01,23,14,,196
6398,2022-01-01,32,26,,111
20546,2023-01-01,26,26,,154
25178,2023-01-01,28,23,,122
12022,2021-01-01,31,34,,222
17034,2021-01-01,25,12,,92
21045,2023-01-01,28,35,,195
16507,2019-01-01,26,17,,64
4185,2021-01-01,33,39,,156
14444,2022-01-01,35,6,,113
16507,2020-01-01,27,22,,89
19244,2019-01-01,25,16,,181
9434,2023-01-01,35,10,,172
3990,2020-01-01,36,7,,26
6895,2022-01-01,34,9,,103
21481,2023-01-01,26,15,,139
3543,2019-01-01,34,12,,254
11752,2020-01-01,28,19,,132
15454,2020-01-01,27,5,,71
17432,2020-01-01,27,16,,104
18251,2019-01-01,26,6,,21
12249,2020-01-01,30,10,,34
13442,2020-01-01,29,3,,12
13690,2020-01-01,26,2,,4
16432,2020-01-01,24,1,,6
22036,2022-01-01,24,1,,20
7555,2021-01-01,34,7,,47
6399,2022-01-01,33,28,,105
20476,2021-01-01,24,6,,55
17034,2020-01-01,24,5,,30
15507,2019-01-01,24,7,,26
19269,2020-01-01,24,3,,47
20329,2020-01-01,25,20,,102
17948,2023-01-01,29,27,,125
25918,2022-01-01,24,22,,136
19848,2020-01-01,23,7,,40
25388,2022-01-01,25,7,,100
21850,2022-01-01,24,24,,101
20298,2022-01-01,25,4,,66
31776,2023-01-01,22,3,,14
12800,2020-01-01,30,21,,85
20100,2019-01-01,23,24,,131
5702,2020-01-01,35,25,,103
22461,2022-01-01,25,17,,74
15605,2020-01-01,28,24,,137
14295,2020-01-01,28,25,,114
21420,2023-01-01,25,22,,104
8362,2020-01-01,34,2,,33
17734,2021-01-01,26,8,,58
19345,2021-01-01,25,5,,58
19274,2023-01-01,29,54,,232
14814,2020-01-01,29,23,,89
16647,2023-01-01,31,31,,121
11632,2019-01-01,30,45,,173
10855,2020-01-01,29,17,,102
25928,2023-01-01,25,5,,84
19805,2022-01-01,27,10,,156
19883,2021-01-01,25,36,,162
9817,2020-01-01,37,24,,87
17585,2021-01-01,25,2,,33
20298,2021-01-01,24,3,,59
23809,2023-01-01,28,22,,114
25550,2023-01-01,26,8,,173
14741,2019-01-01,29,39,,140
16990,2023-01-01,31,32,,255
7555,2019-01-01,32,32,,194
16647,2020-01-01,28,25,,114
17536,2019-01-01,25,16,,86
20367,2019-01-01,20,10,,40
19995,2019-01-01,24,11,,42
17586,2019-01-01,24,28,,122
15094,2023-01-01,31,21,,97
17780,2019-01-01,24,35,,146
15071,2020-01-01,28,9,,47
13804,2020-01-01,26,7,,73
20778,2021-01-01,24,7,,59
22318,2023-01-01,25,50,,223
22264,2022-01-01,23,6,,117
6941,2021-01-01,37,41,,159
10657,2023-01-01,31,27,,113
17117,2021-01-01,28,29,,117
19205,2023-01-01,29,26,,377
20099,2023-01-01,27,2,,22
29832,2023-01-01,24,1,,22
12784,2021-01-01,31,31,,188
17464,2023-01-01,26,33,,147
23779,2023-01-01,26,27,,121
12863,2023-01-01,33,24,,99
14151,2019-01-01,29,9,,74
25139,2023-01-01,26,23,,121
15256,2020-01-01,30,19,,100
10341,2022-01-01,31,6,,45
14552,2019-01-01,24,40,,198
17871,2019-01-01,25,10,,64
12575,2021-01-01,31,13,,91
21481,2022-01-01,25,8,,115
17793,2023-01-01,29,17,,76
18555,2022-01-01,25,7,,40
15594,2022-01-01,31,29,,134
11861,2021-01-01,29,12,,50
19871,2023-01-01,27,38,,236
6632,2021-01-01,34,12,,237
10587,2019-01-01,30,39,,287
19769,2021-01-01,26,32,,156
13767,2019-01-01,28,21,,88
7608,2021-01-01,34,6,,65
18323,2022-01-01,28,19,,100
20243,2021-01-01,25,10,,138
27649,2023-01-01,22,5,,96
22925,2022-01-01,23,14,,310
19853,2020-01-01,25,9,,121
16440,2022-01-01,28,20,,85
14510,2019-01-01,25,6,,37
14899,2019-01-01,27,10,,73
17292,2020-01-01,24,14,,67
4616,2019-01-01,36,4,,13
6216,2019-01-01,31,1,,2
10343,2019-01-01,31,4,,14
12638,2019-01-01,31,4,,25
12874,2019-01-01,29,6,,18
15256,2019-01-01,29,7,,29
7108,2020-01-01,35,3,,15
11384,2020-01-01,30,1,,6
19274,2020-01-01,26,8,,40
1157,2021-01-01,34,4,,33
1514,2021-01-01,39,5,,18
8350,2021-01-01,34,4,,16
16440,2021-01-01,27,5,,23
19482,2021-01-01,27,2,,6
20997,2021-01-01,25,2,,12
22810,2021-01-01,21,1,,12
16377,2022-01-01,26,3,,11
20638,2022-01-01,27,3,,14
14510,2023-01-01,29,2,,10
21306,2023-01-01,27,3,,22
23292,2023-01-01,27,4,,17
26203,2023-01-01,25,10,,41
27514,2023-01-01,25,1,,6
28036,2023-01-01,22,7,,30
29628,2023-01-01,25,3,,10
10314,2020-01-01,30,6,,53
16942,2022-01-01,26,6,,33
18439,2023-01-01,29,8,,35
11467,2021-01-01,29,6,,30
15264,2019-01-01,25,11,,33
15100,2019-01-01,27,6,,28
14374,2022-01-01,28,2,,26
5358,2020-01-01,31,8,,27
15232,2019-01-01,26,3,,25
19712,2020-01-01,25,4,,25
17583,2022-01-01,25,5,,27
13182,2020-01-01,27,7,,29
3321,2019-01-01,36,8,,21
20151,2019-01-01,23,5,,22
14823,2022-01-01,30,6,,40
13323,2019-01-01,28,12,,39
14101,2020-01-01,28,3,,20
9761,2020-01-01,32,12,,42
19981,2019-01-01,24,6,,38
19868,2022-01-01,26,5,,32
16512,2023-01-01,28,4,,16
27942,2023-01-01,25,4,,13
14457,2021-01-01,31,17,,76
21298,2021-01-01,25,3,,50
15538,2019-01-01,28,10,,52
17170,2022-01-01,27,17,,77
19179,2021-01-01,26,7,,30
16401,2020-01-01,26,3,,52
16754,2023-01-01,32,3,,15
20494,2023-01-01,28,3,,30
13483,2019-01-01,27,20,,107
19268,2019-01-01,23,4,,30
24975,2022-01-01,25,1,,13
12249,2023-01-01,33,5,,29
19614,2020-01-01,24,7,,32
23735,2020-01-01,23,5,,49
20020,2021-01-01,27,1,,13
14420,2023-01-01,29,5,,52
15291,2022-01-01,30,9,,39
3192,2020-01-01,35,20,,84
5420,2020-01-01,32,18,,70
13190,2020-01-01,27,9,,58
22925,2021-01-01,22,1,,24
18792,2021-01-01,28,5,,25
21170,2023-01-01,29,25,,94
19903,2021-01-01,24,4,,36
19940,2022-01-01,27,4,,24
18325,2020-01-01,25,14,,76
23191,2022-01-01,25,2,,29
21324,2022-01-01,26,7,,30
15051,2023-01-01,30,5,,31
3599,2019-01-01,33,6,,41
13696,2021-01-01,27,17,,119
21863,2023-01-01,24,26,,228
16074,2020-01-01,27,3,,10
15043,2020-01-01,28,20,,93
15288,2020-01-01,29,14,,49
21345,2023-01-01,28,7,,34
21018,2021-01-01,23,4,,28
17237,2022-01-01,30,4,,27
8490,2019-01-01,31,28,,91
20060,2022-01-01,27,7,,48
15507,2021-01-01,26,9,,36
15071,2021-01-01,29,27,,128
12890,2020-01-01,28,20,,81
12863,2022-01-01,32,44,,176
10066,2021-01-01,30,18,,86
18311,2020-01-01,26,10,,46
11341,2021-01-01,31,10,,123
20080,2022-01-01,26,17,,72
8246,2020-01-01,33,2,,27
14524,2020-01-01,26,2,,10
19903,2020-01-01,23,1,,18
20344,2020-01-01,24,5,,16
8241,2021-01-01,36,12,,50
11479,2021-01-01,30,2,,18
19588,2023-01-01,24,2,,8
20997,2023-01-01,27,12,,67
19940,2021-01-01,26,5,,17
14151,2021-01-01,31,14,,112
18376,2021-01-01,27,9,,63
20383,2021-01-01,24,7,,46
17490,2019-01-01,22,13,,99
