internal_id,full_name,team,name_last,name_first,fa_class,key_fangraphs,key_bbref_minors,mlb_played_first,mlb_played_last,pro_played_first,pro_played_last,position,position_cat,chadwick_returned
828,Caleb Simpson,BOS,Simpson,Caleb,2023,,simpso004wil,,,2013,2023,RHP,pitcher,one
4452,OF Ian Miller,MIN,Miller,Ian,2020,15156,miller000ian,2019,2020,2013,2021,OF,batter,one
2781,Jhailyn Ortiz,PHI,Ortiz,Jhailyn,2024,,ortiz-000jha,,,2016,2023,RF,batter,one
2647,Jeferson Mejia,OAK,Mejia,Jeferson,2020,,mejia-000jef,,,2013,2019,RHP,pitcher,one
3570,Kyle Kubitza,ATL,Kubitza,Kyle,2018,12148,kubitz000kyl,2015,2015,2011,2018,3B,batter,one
2333,Isrrael De La Cruz,DET,De La Cruz,Isrrael,2022,,delacr000isr,,,2014,2022,RHP,pitcher,one
4143,Miguel Celestino,BOS,Celestino,Miguel,2014,,celest001mig,,,2007,2015,RHP,pitcher,one
3507,Kevin Torres,TEX,Torres,Kevin,2016,,torres001kev,,,2008,2019,C,batter,one
4828,River Stevens,SDP,Stevens,River,2019,,steven000riv,,,2012,2018,2B,batter,one
2386,Jack Reinheimer,BAL,Reinheimer,Jack,2020,14938,reinhe001jac,2017,2018,2013,2024,SS,batter,one
1875,Eric Hanhold,SDP,Hanhold,Eric,2024,18332,hanhol000eri,2018,2021,2015,2024,RHP,pitcher,one
4794,Rich Thompson,TBR,Thompson,Rich,2014,1883,thomps001ric,2004,2012,2000,2013,OF,batter,one
4400,Nick Noonan,SFG,Noonan,Nick,2015,6880,noonan001nic,2013,2016,2007,2018,SS,batter,one
3936,Matt Davidson,TEX,Davidson,Matt,2020,7226,davids002mat,2013,2022,2009,2024,1B,batter,one
5244,Shawn Morimando,TOR,Morimando,Shawn,2020,13606,morima000sha,2016,2021,2011,2023,LHP,pitcher,one
840,Cameron Lamb,HOU,Lamb,Cameron,2014,,lamb--001cam,,,2007,2020,RHP,pitcher,one
1357,Daniel Johnson,WSN,Johnson,Daniel,2023,19643,johnso013dan,2020,2021,2016,2024,LF,batter,one
1550,Derrick Mitchell,PHI,Mitchell,Derrick,2014,,mitche002der,,,2005,2014,OF,batter,one
1996,Forrest Snow,TBR,Snow,Forrest,2019,,snow--001for,,,2010,2020,RHP,pitcher,one
4032,Matthew Gage,ARI,Gage,Matthew,2022,17381,gage--002mat,2022,2023,2014,2024,LHP,pitcher,zero
5950,Zach Jackson,KCR,Jackson,Zach,2014,8356,jackso001zac,2006,2009,2004,2015,LHP,pitcher,one
5400,Thad Weber,DET,Weber,Thad,2017,8036,weber-001tha,2012,2013,2008,2017,RHP,pitcher,one
2268,Hernan Iribarren,CIN,Iribarren,Hernán,2018,4177,iribar001her,2008,2016,2004,2018,2B,batter,one
5205,Seth Mejias-Brean,SDP,Mejias-Brean,Seth,2020,13905,mejias000set,2019,2019,2012,2021,3B,batter,one
2519,James Needy,SDP,Needy,James,2016,,needy-001jam,,,2009,2017,RHP,pitcher,one
2172,Greg Infante,PHI,Infante,Greg,2017,9119,infant001gre,2010,2018,2006,2023,RHP,pitcher,one
702,Brian Bocock,PIT,Bocock,Brian,2014,3534,bocock001bri,2008,2010,2006,2014,SS,batter,one
1853,Engelb Vielma,BAL,Vielma,Engelb,2020,15481,vielma000eng,2018,2018,2012,2023,SS,batter,one
2339,Ivan De Jesus Jr.,BOS,De Jesús,Iván,2015,9886,dejesu001iva,2011,2016,2005,2023,SS,batter,one
295,Andrew Robinson,BAL,Robinson,Andrew,2016,,robins014jam,,,2010,2017,RHP,pitcher,one
5094,Sam Travis,SEA,Travis,Sam,2022,16263,travis000sam,2017,2019,2014,2024,1B,batter,one
2789,Jhoan Urena,NYM,Ureña,Jhoan,2019,,urena-000jho,,,2012,2022,OF,batter,one
3791,Lukas Young,MIN,Young,Lukas,2021,,young-000luk,,,2017,2024,,N/A,one
3845,Marcel Renteria,NYM,Rentería,Marcel,2024,,renter000mar,,,2017,2023,RHP,pitcher,one
3318,Juan Sosa,PHI,Sosa,Juan,2014,,sosa--005jua,,,2007,2014,RHP,pitcher,one
1430,Darren Ford,PIT,Ford,Darren,2014,109,ford--002dar,2010,2011,2005,2019,OF,batter,one
4732,Raul Navarro,ARI,Navarro,Raul,2016,,navarr001rau,,,2009,2022,SS,batter,one
1314,Dan Butler,BOS,Butler,Dan,2019,9968,butler001dan,2014,2018,2009,2018,C,batter,one
3534,Kraig Sitton,COL,Sitton,Kraig,2016,,sitton001kra,,,2010,2018,LHP,pitcher,one
4004,Matt Solter,CLE,Solter,Matt,2020,,solter000mat,,,2015,2024,RHP,pitcher,one
476,B.J. Boyd,LAA,Boyd,BJ,2023,,boyd--000bj-,,,2012,2023,CF,batter,one
1724,Eddie Gamboa,BAL,Gamboa,Eddie,2015,6911,gamboa001edd,2016,2016,2008,2022,RHP,pitcher,one
4688,Ralph Garza,TBR,Garza,Ralph,2023,17682,garza-000ral,2021,2022,2015,2024,RHP,pitcher,one
1196,Collin Wiles,TEX,Wiles,Collin,2019,15106,wiles-000col,2022,2022,2012,2024,RHP,pitcher,one
2358,J.C. Sulbaran,STL,Sulbaran,J. C.,2017,,sulbar001jc-,,,2009,2023,RHP,pitcher,zero
3388,Justin O’Conner,CHW,O’Conner,Justin,2020,,oconne001jus,,,2010,2024,RHP,pitcher,zero
4557,Patrick Kivlehan,TOR,Kivlehan,Patrick,2020,13910,kivleh000pat,2016,2021,2012,2023,OF,batter,one
5431,Tim Dillard,MIL,Dillard,Tim,2016,5518,dillar001tim,2008,2012,2003,2020,RHP,pitcher,one
5765,Wilkin Castillo,TOR,Castillo,Wilkin,2017,5124,castil001wil,2008,2019,2004,2021,C,batter,one
3707,Luis Amaya,SFG,Amaya,Luis,2022,,amaya-000lui,,,2015,2023,LHP,pitcher,one
1993,Fidel Pena,ARI,Pena,Fidel,2016,,pena--001fid,,,2009,2016,2B,batter,one
3393,Justin Toole,CLE,Toole,Justin,2017,,toole-001jus,,,2009,2015,2B,batter,one
2230,Hector Gomez,PHI,Gomez,Hector,2018,2264,gomez-001hec,2011,2015,2006,2024,SS,batter,zero
1008,Chaz Hebert,NYY,Hebert,Chaz,2019,,hebert000cha,,,2012,2018,LHP,pitcher,one
4775,Reymin Guduan,LAD,Guduan,Reymin,2021,13058,guduan001rey,2017,2021,2010,2024,,N/A,one
547,Blake Perkins,NYY,Perkins,Blake,2023,19921,perkin000bla,2023,2024,2015,2024,CF,batter,one
285,Andrew Carignan,SFG,Carignan,Andrew,2015,2431,carign001and,2011,2012,2007,2015,RHP,pitcher,one
5706,Vinny Rottino,MIA,Rottino,Vinny,2016,5202,rottin001vin,2006,2012,2003,2016,OF,batter,one
2847,Joe Colon,CLE,Colón,Joe,2018,4920,colon-008jos,2016,2016,2009,2018,RHP,pitcher,one
5923,Yusniel Diaz,LAD,Díaz,Yusniel,2024,18905,efrain000yun,2022,2022,2014,2024,RF,batter,one
4248,Mitch Maier,KCR,Maier,Mitch,2015,5588,maier-001mit,2006,2012,2003,2014,OF,batter,one
5173,Sean Kazmar,ATL,Kazmar,Sean,2015,7349,kazmar001sea,2008,2021,2004,2021,SS,batter,one
5624,Tyler Johnson,CHW,Johnson,Tyler,2023,,johnso005tyl,,,2017,2022,RHP,pitcher,one
4870,Robert Stock,PIT,Stock,Robert,2016,6576,stock-001rob,2018,2021,2009,2024,RHP,pitcher,one
3434,Kelly Dugan,ARI,Dugan,Kelly,2018,,dugan-001kel,,,2009,2024,OF,batter,one
2953,Johneshwy Fargas,CHC,Fargas,Johneshwy,2022,16446,fargas000joh,2021,2021,2013,2024,OF,batter,one
4069,Micah Owings,SEA,Owings,Micah,2018,4253,owings001mic,2007,2012,2005,2016,RHP,pitcher,one
2428,Jairo Beras,TEX,Beras,Jairo,2020,,beras-000jai,,,2013,2019,OF,batter,one
4735,Ray Chang,CIN,Chang,Ray,2017,,chang-001ray,,,2005,2016,2B,batter,one
832,Calten Daal,CIN,Daal,Calten,2020,,daal--000car,,,2013,2019,SS,batter,one
3029,Jordan Cowan,SEA,Cowan,Jordan,2022,,cowan-000jor,,,2013,2022,SS,batter,one
1626,Dontrelle Willis,LAA,Willis,Dontrelle,2014,1703,willis001don,2003,2011,2000,2014,LHP,pitcher,one
5515,Travis Denker,ARI,Denker,Travis,2017,6155,denker001tra,2008,2008,2003,2017,3B,batter,one
2037,Frank Duncan,COL,Duncan,Frank,2023,,duncan005fra,,,2014,2024,RHP,pitcher,one
4896,Rodolfo Duran,NYY,Durán,Rodolfo,2024,,duran-000rod,,,2015,2024,C,batter,one
2915,Johansel Delgado,CHW,Delgado,Johansel,2014,,delgad002joh,,,2010,2013,RHP,pitcher,one
1705,Dylan Bice,MIA,Bice,Dylan,2024,,bice--000dyl,,,2016,2024,RHP,pitcher,one
1864,Erbert Gonzalez,ARI,Gonzalez,Erbert,2021,,gonzal000erb,,,2014,2019,,N/A,one
4900,Rodrigo Orozco,SDP,Orozco,Rodrigo,2020,,orozco000rod,,,2013,2024,OF,batter,one
5670,Tyson Brummett,TOR,Brummett,Tyson,2014,509,brumme001tys,2012,2012,2007,2014,RHP,pitcher,one
1808,Eliezer Zambrano,SFG,Zambrano,Eliezer,2018,,zambra001eli,,,2006,2017,C,batter,one
3005,Jonathan Morales,ATL,Morales,Jonathan,2022,,morale001jon,,,2015,2024,C,batter,one
5916,Yoshitomo Tsutsugo,TOR,Tsutsugo,Yoshitomo,2023,27459,tsutsu000yos,2020,2022,2010,2024,1B,batter,zero
4305,Nate Hadley,COL,Hadley,Nate,2023,,hadley000nat,,,2019,2023,RHP,pitcher,one
4134,Michel Otanez,NYM,Otañez,Michel,2023,,otanez000mic,2024,2024,2016,2024,RHP,pitcher,one
3228,Josh Martin,CLE,Martin,Josh,2019,,martin046jos,,,2012,2023,RHP,pitcher,one
2724,Jeremy Walker,TBR,Walker,Jeremy,2023,19981,walker003jer,2019,2019,2016,2024,RHP,pitcher,one
1783,Edwin Espinal,PIT,Espinal,Edwin,2018,,espina000edw,,,2011,2024,1B,batter,one
2440,Jake Brigham,ATL,Brigham,Jake,2016,2851,brigha001jac,2015,2015,2006,2023,RHP,pitcher,one
2487,Jake Sanchez,SDP,Sanchez,Jake,2024,,sanche000jac,,,2012,2024,RHP,pitcher,one
5293,Stephen Fife,CHC,Fife,Stephen,2017,8077,fife--001ste,2012,2014,2008,2018,RHP,pitcher,one
92,Adrian Nieto,MIA,Nieto,Adrián,2017,10294,nieto-001adr,2014,2014,2008,2019,C,batter,one
3290,Juan Gonzalez,LAD,Gonzalez,Juan,2016,,gonzal009jua,,,2007,2020,RHP,pitcher,one
5459,Todd Hankins,CLE,Hankins,Todd,2019,,hankin000tod,,,2011,2018,2B,batter,one
5803,Wilmer Perez,WSN,Perez,Wilmer,2024,,perez-012wil,,,2017,2023,C,batter,one
4213,Mike Morin,ATL,Morin,Mike,2024,13442,morin-001mic,2014,2020,2012,2023,RHP,pitcher,one
4727,Raudy Read,WSN,Read,Raudy,2022,15766,read--000rau,2017,2019,2011,2024,C,batter,one
1591,Dimas Ponce,NYM,Ponce,Dimas,2015,,ponce-001dim,,,2008,2014,SS,batter,one
4112,Michael McKenry,MIL,McKenry,Michael,2017,9628,mckenr001mic,2010,2016,2006,2017,C,batter,one
4455,Oddanier Mosqueda,BOS,Mosqueda,Oddanier,2024,,mosque000odd,,,2016,2024,LHP,pitcher,one
55,Adam Miller,CLE,Miller,Adam,2015,,miller001ada,,,2003,2015,RHP,pitcher,one
2092,Garrett Davila,CHW,Davila,Garrett,2023,,davila000gar,,,2016,2024,LHP,pitcher,one
2282,Huascar Brazoban,COL,Brazobán,Huascar,2016,6107,brazob000hua,2022,2024,2012,2024,RHP,pitcher,one
4907,Roger Kieschnick,LAA,Kieschnick,Roger,2016,5225,kiesch001rog,2013,2014,2008,2016,OF,batter,one
3188,Jose Valdez,SFG,Valdez,Jose,2019,,valdez011jos,,,2008,2023,RHP,pitcher,one
241,Anderson Bido,COL,Bido,Anderson,2024,,bido--000and,,,2017,2024,RHP,pitcher,one
5837,Xavier Avery,MIN,Avery,Xavier,2016,8471,avery-001xav,2012,2012,2008,2018,OF,batter,one
3970,Matt Magill,CIN,Magill,Matt,2017,3950,magill001mat,2013,2020,2008,2020,RHP,pitcher,one
1682,Dustin Houle,MIL,Houle,Dustin,2019,,houle-000dus,,,2012,2019,C,batter,one
3503,Kevin Steen,BOS,Steen,Kevin,2021,,steen-000kev,,,2014,2016,,N/A,one
4661,Radhames Liz,TOR,Liz,Radhames,2015,5843,liz---001rad,2007,2015,2005,2024,RHP,pitcher,one
4677,Rafael Ortega,STL,Ortega,Rafael,2016,10323,ortega002raf,2012,2024,2008,2024,OF,batter,one
2680,Jefri Hernandez,TEX,Hernandez,Jefri,2016,,hernan001jef,,,2008,2020,RHP,pitcher,one
2087,Garabez Rosa,BAL,Rosa,Garabez,2018,,rosa--001gar,,,2007,2023,3B,batter,one
4414,Nick Tanielu,HOU,Tanielu,Nick,2021,,taniel000nic,,,2014,2023,,N/A,one
5140,Scott Copeland,TOR,Copeland,Scott,2016,10706,copela001sco,2015,2018,2010,2019,RHP,pitcher,one
1170,Colby Fitch,LAA,Fitch,Colby,2023,,fitch-000col,,,2017,2022,C,batter,one
4625,Phil Humber,OAK,Humber,Phil,2015,8586,humber001phi,2006,2013,2005,2015,RHP,pitcher,zero
4555,Patrick Cantwell,TOR,Cantwell,Patrick,2020,,cantwe000pat,,,2012,2019,C,batter,zero
2775,Jett Bandy,MIL,Bandy,Jett,2019,12508,bandy-001jet,2015,2018,2011,2021,C,batter,one
4522,Palmer Betts,ARI,Betts,Palmer,2017,,betts-002wil,,,2014,2016,RHP,pitcher,one
4890,Robinzon Diaz,MIL,Díaz,Robinzon,2016,3248,diaz--004rob,2008,2009,2002,2016,C,batter,one
4908,Roither Hernandez,TOR,Hernandez,Roither,2024,,hernan000roi,,,2017,2021,RHP,pitcher,one
5842,Xavier Nady,COL,Nady,Xavier,2014,1658,nady--001xav,2000,2014,2000,2014,OF,batter,one
3566,Kyle Keller,PIT,Keller,Kyle,2022,18890,keller000kyl,2019,2021,2015,2024,RHP,pitcher,one
1806,Eliezer Alvarez,TEX,Alvarez,Eliezer,2020,,alvare002eli,,,2012,2023,2B,batter,one
5190,Sebastian Valle,PIT,Valle,Sebastian,2016,,valle-001seb,,,2007,2024,C,batter,one
1832,Emerson Landoni,ATL,Landoni,Emerson,2018,,landon001eme,,,2006,2017,SS,batter,one
2089,Garin Cecchini,KCR,Cecchini,Garin,2018,11608,cecchi001---,2014,2015,2011,2017,3B,batter,one
647,Brandon Snyder,BAL,Snyder,Brandon,2016,9856,snyder002bra,2010,2018,2005,2021,1B,batter,one
5416,Tim Alderson,WSN,Alderson,Tim,2016,,alders001tim,,,2007,2016,RHP,pitcher,one
5841,Xavier Javier,DET,Javier,Xavier,2022,,javier000xav,,,2015,2021,RHP,pitcher,one
4796,Richard Bleier,WSN,Bleier,Richard,2016,7803,bleier001ric,2016,2023,2008,2024,LHP,pitcher,one
3454,Kenneth Betancourt,LAD,Betancourt,Kenneth,2024,,betanc000ken,,,2017,2023,2B,batter,one
393,Anthony Seratelli,KCR,Seratelli,Anthony,2014,,serate001ant,,,2006,2015,3B,batter,one
2167,Greg Burke,TOR,Burke,Greg,2016,6282,burke-001gre,2009,2013,2005,2015,RHP,pitcher,one
1208,Conner Greene,KCR,Greene,Conner,2021,16455,greene000con,2021,2021,2013,2024,,N/A,one
3635,Leovanny Rodriguez,HOU,Rodriguez,Leovanny,2022,,rodrig008leo,,,2015,2019,RHP,pitcher,one
634,Brandon Lawson,HOU,Lawson,Brandon,2022,,lawson002bra,,,2016,2022,RHP,pitcher,one
3808,Mac Sceroler,CIN,Sceroler,Mac,2024,22218,scerol000mac,2021,2021,2017,2023,RHP,pitcher,one
4753,Reegie Corona,NYY,Corona,Reegie,2014,,corona001ree,,,2004,2016,2B,batter,one
93,Adrian Nieto,CHW,Nieto,Adrián,2016,10294,nieto-001adr,2014,2014,2008,2019,C,batter,one
4017,Matt Tracy,MIN,Tracy,Matt,2018,12240,tracy-001mat,2015,2015,2011,2018,LHP,pitcher,one
1385,Daniel Zamora,LAD,Zamora,Daniel,2023,17811,zamora000dan,2018,2021,2015,2023,LHP,pitcher,one
5959,Zach Lee,OAK,Lee,Zach,2021,11468,lee---001zac,2015,2017,2011,2022,,N/A,one
3766,Luis Moreno,SFG,Moreno,Luis,2024,,moreno002lui,,,2017,2024,RHP,pitcher,one
3097,Jose Brito,WSN,Brito,Jose,2024,,brito-009jos,,,2018,2023,RHP,pitcher,one
4977,Ryan Burr,TBR,Burr,Ryan,2024,17536,burr--000rya,2018,2024,2015,2024,RHP,pitcher,one
4451,Norwith Gudino,SFG,Gudiño,Norwith,2023,,gudino000nor,,,2015,2024,RHP,pitcher,one
793,Bubba Starling,KCR,Starling,Bubba,2022,13356,starli000bub,2019,2020,2012,2021,OF,batter,one
750,Brooks Conrad,NYM,Conrad,Brooks,2016,3664,conrad001bro,2008,2014,2001,2016,2B,batter,one
5085,Sam Long,CHW,Long,Sam,2021,25379,long--003sam,2021,2024,2016,2024,,N/A,one
698,Brian Barden,LAD,Barden,Brian,2014,4429,barden001bri,2007,2010,2002,2014,3B,batter,one
3882,Mark Hendrickson,BAL,Hendrickson,Mark,2014,1574,hendri001mar,2002,2011,1998,2014,LHP,pitcher,one
1107,Christian Marrero,ATL,Marrero,Christian,2014,,marrer001chr,,,2006,2017,OF,batter,one
5121,Santiago Garrido,KCR,Garrido,Santiago,2014,,garrid001san,,,2007,2017,RHP,pitcher,one
3569,Kyle Kubat,CHW,Kubat,Kyle,2023,,kubat-000kyl,,,2015,2022,LHP,pitcher,one
3231,Josh Morgan,SEA,Morgan,Josh,2023,,morgan005jos,,,2014,2024,SS,batter,one
2577,Jason Berken,TOR,Berken,Jason,2017,5673,berken001jas,2009,2012,2006,2016,RHP,pitcher,one
961,Chad Beck,TOR,Beck,Chad,2014,9258,beck--001cha,2011,2012,2006,2015,RHP,pitcher,one
492,Beau Taylor,OAK,Taylor,Beau,2023,12384,taylor000bea,2018,2020,2011,2023,C,batter,one
2650,Jeff Ames,MIL,Ames,Jeff,2019,,ames--001jef,,,2011,2019,RHP,pitcher,one
1586,Dillon Thomas,COL,Thomas,Dillon,2018,12719,thomas000dil,2021,2022,2011,2024,OF,batter,one
5142,Scott Diamond,CIN,Diamond,Scott,2015,5089,diamon001sco,2011,2016,2008,2017,LHP,pitcher,one
1870,Eric Campbell,MIA,Campbell,Eric,2019,6938,campbe003eri,2014,2021,2008,2021,3B,batter,one
57,Adam Moore,KCR,Moore,Adam,2020,9362,moore-001ada,2009,2018,2006,2019,C,batter,one
27,Aaron Northcraft,MIA,Northcraft,Aaron,2021,10218,northc001aar,2021,2021,2009,2022,,N/A,one
1055,Chris Marrero,BOS,Marrero,Chris,2017,2852,marrer002chr,2011,2017,2006,2019,1B,batter,one
3300,Juan Kelly,TOR,Kelly,Juan,2019,,kelly-000jua,,,2012,2024,1B,batter,one
2588,Jason Erickson,PIT,Erickson,Jason,2014,,ericks001jas,,,2009,2011,RHP,pitcher,one
1734,Edgar Duran,PHI,Duran,Edgar,2016,,duran-001edg,,,2008,2023,SS,batter,one
3121,Jose Feliz,LAA,Feliz,Jose,2017,,feliz-004jos,,,2013,2016,RHP,pitcher,one
1151,Cody Asche,NYM,Asche,Cody,2019,11997,asche-000cod,2013,2017,2011,2019,OF,batter,one
1888,Eric Wood,PIT,Wood,Eric,2019,,wood--000eri,,,2012,2020,3B,batter,one
2130,Gerwuins Velazco,STL,Velazco,Gerwuins,2017,,velasc001ger,,,2009,2016,RHP,pitcher,one
5990,Zack Collins,PIT,Collins,Zack,2023,19181,collin002zac,2019,2023,2016,2023,C,batter,one
214,Alfredo Figaro,LAD,Fígaro,Alfredo,2017,8404,figaro001alf,2009,2014,2006,2018,RHP,pitcher,one
5665,Tyler White,ATL,White,Tyler,2023,15564,white-002tyl,2016,2019,2013,2023,1B,batter,one
28,Aaron Northcraft,SDP,Northcraft,Aaron,2016,10218,northc001aar,2021,2021,2009,2022,RHP,pitcher,one
1306,Dalton Sawyer,OAK,Sawyer,Dalton,2023,,sawyer000dal,,,2016,2023,LHP,pitcher,one
728,Brian Navarreto,NYY,Navarreto,Brian,2020,16398,navarr000bri,2020,2020,2013,2024,C,batter,one
5054,Ryder Jones,BOS,Jones,Ryder,2021,15982,jones-001ryd,2017,2018,2013,2023,,N/A,one
5927,Zac Grotz,SEA,Grotz,Zac,2021,18256,grotz-000zac,2019,2020,2015,2024,,N/A,one
4638,Preston Beck,TEX,Beck,Preston,2020,,beck--000pre,,,2012,2019,OF,batter,one
3898,Markus Solbach,LAD,Solbach,Markus,2022,,solbac000mar,,,2011,2022,RHP,pitcher,one
5657,Tyler Viza,SDP,Viza,Tyler,2022,,viza--000tyl,,,2013,2024,RHP,pitcher,one
5570,Trey Supak,OAK,Supak,Trey,2024,,supak-000tre,,,2014,2024,RHP,pitcher,one
490,Beau Seabury*,WSN,Seabury,Beau,2014,,seabur001bea,,,2007,2012,C,batter,one
4503,Osvaldo Abreu,WSN,Abreu,Osvaldo,2020,,abreu-000osv,,,2012,2024,SS,batter,one
688,Brett Marshall,CIN,Marshall,Brett,2015,5364,marsha001bre,2013,2013,2008,2019,RHP,pitcher,one
90,Adrian Marin,BAL,Marin,Adrian,2019,,marin-000adr,,,2012,2019,2B,batter,one
3990,Matt Purke,WSN,Purke,Matt,2016,12831,purke-001mat,2016,2016,2011,2019,LHP,pitcher,one
4770,Rey Fuentes,ARI,Fuentes,Rey,2019,10329,fuente001rey,2013,2017,2009,2023,OF,batter,one
3098,Jose Brito,MIN,Brito,Jose,2022,,brito-009jos,,,2018,2023,RHP,pitcher,one
169,Alex Katz,CHC,Katz,Alex,2022,,katz--000ale,,,2015,2024,LHP,pitcher,one
4122,Michael Plassmeyer,PHI,Plassmeyer,Michael,2024,23191,plassm000mic,2022,2023,2018,2024,LHP,pitcher,one
1842,Emmanuel Burriss,CIN,Burriss,Emmanuel,2014,2917,burris001emm,2008,2016,2006,2018,SS,batter,one
5943,Zach Featherstone,MIN,Featherstone,Zach,2023,,feathe000zac,,,2016,2022,LHP,pitcher,one
4833,Rob Delaney,LAA,Delaney,Rob,2014,5100,delane001rob,2010,2011,2006,2013,RHP,pitcher,one
989,Charlie Culberson,COL,Culberson,Charlie,2016,3298,culber002cha,2012,2023,2007,2023,2B,batter,one
2213,Hansel Moreno,NYM,Moreno,Hansel,2021,,moreno000han,,,2014,2021,,N/A,one
5362,Tayler Scott,BAL,Scott,Tayler,2020,13652,scott-000tay,2019,2024,2011,2024,RHP,pitcher,one
2403,Jacob Heyward,SFG,Heyward,Jacob,2023,,heywar000jac,,,2016,2022,LF,batter,one
1060,Chris Narveson,CLE,Narveson,Chris,2018,2141,narves001chr,2006,2016,2000,2017,LHP,pitcher,one
2093,Garrett Gould,LAD,Gould,Garrett,2016,,gould-001gar,,,2009,2017,RHP,pitcher,one
4871,Robert Zarate,TBR,Zárate,Robert,2016,,zarate001rob,,,2006,2023,LHP,pitcher,one
2944,John Nogowski Jr,WSN,Nogowski,John,2023,16852,nogows000joh,2020,2021,2014,2024,1B,batter,one
5913,Yorvin Pantoja,BOS,Pantoja,Yorvin,2022,,pantoj000yor,,,2015,2024,LHP,pitcher,one
4738,Ray Olmedo,TBR,Olmedo,Ray,2015,1718,olmedo001rai,2003,2012,1999,2015,SS,batter,one
2532,Jamie Romak,LAD,Romak,Jamie,2015,5552,romak-001jam,2014,2015,2003,2021,3B,batter,one
1551,Derrick Robinson,WSN,Robinson,Derrick,2016,2784,robins001der,2013,2013,2006,2017,OF,batter,one
2769,Jesus Tinoco,COL,Tinoco,Jesús,2022,16300,tinoco000jes,2019,2024,2012,2024,RHP,pitcher,one
5989,Zack Burdi,WSN,Burdi,Zack,2023,19159,burdi-000zac,2020,2023,2016,2023,RHP,pitcher,one
1902,Ericson Leonora,NYY,Leonora,Ericson,2016,,leonor001eri,,,2009,2023,OF,batter,one
5479,Tommy Hanson,SFG,Hanson,Tommy,2016,9129,hanson001tho,2009,2013,2006,2015,RHP,pitcher,one
3422,Keith Butler,STL,Butler,Keith,2016,10080,butler002kei,2013,2014,2009,2015,RHP,pitcher,one
923,Carson Blair,TEX,Blair,Carson,2017,5429,blair-001car,2015,2015,2008,2017,C,batter,one
1502,Daz Cameron,BAL,Cameron,Daz,2024,18353,camero000daz,2020,2024,2015,2024,RF,batter,one
2586,Jason Donald,CIN,Donald,Jason,2014,9331,donald001jas,2010,2012,2006,2014,2B,batter,one
4686,Rainel Rosario,BOS,Rosario,Rainel,2017,,rosari001rai,,,2006,2024,OF,batter,one
5516,Travis Denker,ARI,Denker,Travis,2018,6155,denker001tra,2008,2008,2003,2017,3B,batter,one
1744,Edgardo Fermin,NYM,Fermin,Edgardo,2022,,fermin000edg,,,2015,2023,SS,batter,one
738,Brock Huntzinger,OAK,Huntzinger,Brock,2016,,huntzi001bro,,,2007,2016,RHP,pitcher,one
743,Brock Peterson,LAD,Peterson,Brock,2015,4984,peters001bro,2013,2013,2003,2015,1B,batter,one
5878,Yhonathan Barrios,MIL,Barrios,Yhonathan,2018,11166,barrio001jon,2015,2015,2009,2021,RHP,pitcher,one
2256,Henry Ramos,LAD,Ramos,Henry,2019,11481,ramos-001hen,2021,2023,2010,2024,OF,batter,one
739,Brock Huntzinger,BOS,Huntzinger,Brock,2014,,huntzi001bro,,,2007,2016,RHP,pitcher,one
3364,Justin Freeman,CIN,Freeman,Justin,2015,7568,freema001jus,2013,2013,2008,2014,RHP,pitcher,one
2098,Garrett Williams,OAK,Williams,Garrett,2024,,willia007gar,,,2016,2024,LHP,pitcher,one
986,Charles Leblanc,MIA,Leblanc,Charles,2024,19813,leblan000cha,2022,2022,2016,2024,2B,batter,one
1872,Eric Farris,MIN,Farris,Eric,2014,2066,farris001eri,2011,2012,2007,2016,2B,batter,one
5802,Wilmer Font,SDP,Font,Wilmer,2024,5257,font--001wil,2012,2020,2007,2022,RHP,pitcher,one
2602,Jason Krizan,DET,Krizan,Jason,2019,12394,krizan000jas,2022,2022,2011,2022,OF,batter,one
80,Aderlin Rodriguez,DET,Rodríguez,Aderlin,2022,,rodrig001ade,,,2009,2024,3B,batter,one
2421,Jaime Pedroza,ATL,Pedroza,Jaime,2014,,pedroz001jai,,,2007,2017,SS,batter,one
2463,Jake Hager,MIL,Hager,Jake,2020,12198,hager-000jak,2021,2022,2011,2024,SS,batter,one
4125,Michael Reed,SFG,Reed,Michael,2020,13228,reed--002mic,2015,2019,2011,2019,OF,batter,one
5326,Steve Tolleson,CHW,Tolleson,Steve,2014,4450,tolles001ste,2010,2015,2005,2016,SS,batter,zero
3256,Josh Thole,DET,Thole,Josh,2019,9689,thole-001jos,2009,2016,2005,2019,C,batter,one
2492,Jake Thompson,DET,Thompson,Jake,2020,14371,thomps000jak,2016,2018,2012,2024,RHP,pitcher,one
5680,Victor Acosta,LAA,Acosta,Victor,2021,,acosta002vic,,,2013,2019,,N/A,one
4307,Nate Mondou,OAK,Mondou,Nate,2023,19563,mondou000nat,2022,2022,2016,2024,2B,batter,one
5114,Sandy Rosario,SFG,Rosario,Sandy,2015,1525,rosari001san,2010,2013,2006,2016,RHP,pitcher,one
5702,Vin Mazzaro,ATL,Mazzaro,Vin,2016,5231,mazzar001vin,2009,2016,2006,2023,RHP,pitcher,one
3991,Matt Purke,NYM,Purke,Matt,2019,12831,purke-001mat,2016,2016,2011,2019,LHP,pitcher,one
5518,Travis Higgs,SFG,Higgs,Travis,2017,,higgs-000tra,,,2011,2014,C,batter,one
