internal_id,player_name,first_name_lower,last_name_lower,team,fa_class,position,normed_position,minor_league_level
1804,Ervin Santana,ervin,santana,NYM,2020-01-01,RHP,pitcher,AAA
3098,Joshua Torres,joshua,torres,NYM,2020-01-01,RHP,pitcher,AA
1582,Dustin Houle,dustin,houle,NYM,2020-01-01,C,batter,AA
1124,Colton Plaia,colton,plaia,NYM,2020-01-01,C,batter,AAA
5396,Walter Rasquin,walter,rasquin,NYM,2020-01-01,C,batter,LoA
855,Carlos Sanchez,carlos,sanchez,NYM,2020-01-01,C,batter,LoA
390,Arismendy Alcantara,arismendy,alcantara,NYM,2020-01-01,2B,batter,AAA
1974,Gavin Cecchini,gavin,cecchini,NYM,2020-01-01,2B,batter,AA
1306,Danny Espinosa,danny,espinosa,NYM,2020-01-01,SS,batter,AAA
4688,Ruben Tejada,ruben,tejada,NYM,2020-01-01,SS,batter,AAA
447,Barrett Barnes,barrett,barnes,NYM,2020-01-01,OF,batter,AA
2047,Gregor Blanco,gregor,blanco,NYM,2020-01-01,OF,batter,AAA
4783,Rymer Liriano,rymer,liriano,NYM,2020-01-01,OF,batter,AAA
5224,Travis Taijeron,travis,taijeron,NYM,2020-01-01,OF,batter,AAA
2287,Jake Barrett,jake,barrett,NYY,2020-01-01,RHP,pitcher,AAA
763,Cale Coshow,cale,coshow,NYY,2020-01-01,RHP,pitcher,AAA
76,Adonis de la Cruz,adonis,de la cruz,NYY,2020-01-01,RHP,pitcher,LoA
4452,Randall Delgado,randall,delgado,NYY,2020-01-01,RHP,pitcher,AAA
557,Brady Lail,brady,lail,NYY,2020-01-01,RHP,pitcher,AAA
5556,Yoiber Marquina,yoiber,marquina,NYY,2020-01-01,RHP,pitcher,R
5248,Trevor Rosenthal,trevor,rosenthal,NYY,2020-01-01,RHP,pitcher,AAA
4505,Rex Brothers,rex,brothers,NYY,2020-01-01,LHP,pitcher,AAA
1265,Daniel Coulombe,daniel,coulombe,NYY,2020-01-01,LHP,pitcher,AAA
2700,Joe Mantiply,joe,mantiply,NYY,2020-01-01,LHP,pitcher,AAA
1883,Francisco Arcia,francisco,arcia,NYY,2020-01-01,C,batter,AAA
3251,Kellin Deglan,kellin,deglan,NYY,2020-01-01,C,batter,AA
1886,Francisco Diaz,francisco,diaz,NYY,2020-01-01,C,batter,AA
1798,Erik Kratz,erik,kratz,NYY,2020-01-01,C,batter,AAA
680,Brian Navarreto,brian,navarreto,NYY,2020-01-01,C,batter,AA
2908,Jorge Saez,jorge,saez,NYY,2020-01-01,C,batter,AA
2573,Jerry Seitz,jerry,seitz,NYY,2020-01-01,C,batter,SS
2017,Gosuke Katoh,gosuke,katoh,NYY,2020-01-01,2B,batter,AAA
5409,Wendell Rijo,wendell,rijo,NYY,2020-01-01,2B,batter,AAA
487,Billy Burns,billy,burns,NYY,2020-01-01,OF,batter,AAA
4462,Rashad Crawford,rashad,crawford,NYY,2020-01-01,OF,batter,AA
5092,Terrance Gore,terrance,gore,NYY,2020-01-01,OF,batter,AAA
189,Alexander Palma,alexander,palma,NYY,2020-01-01,OF,batter,HiA
2254,Jacob Bray,jacob,bray,OAK,2020-01-01,RHP,pitcher,HiA
314,Angel Duno,angel,duno,OAK,2020-01-01,RHP,pitcher,HiA
3363,Kyle Finnegan,kyle,finnegan,OAK,2020-01-01,RHP,pitcher,AAA
3735,Matt Harvey,matt,harvey,OAK,2020-01-01,RHP,pitcher,AAA
5258,Trey McNutt,trey,mcnutt,OAK,2020-01-01,RHP,pitcher,AAA
2491,Jeferson Mejia,jeferson,mejia,OAK,2020-01-01,RHP,pitcher,SS
3932,Miguel Mercedes,miguel,mercedes,OAK,2020-01-01,RHP,pitcher,R
3478,Logan Verrett,logan,verrett,OAK,2020-01-01,RHP,pitcher,AA
5280,Tyler Alexander,tyler,alexander,OAK,2020-01-01,LHP,pitcher,AA
1415,Dean Kiekhefer,dean,kiekhefer,OAK,2020-01-01,LHP,pitcher,AAA
3381,Kyle Lobstein,kyle,lobstein,OAK,2020-01-01,LHP,pitcher,AAA
4599,Robert Mullen,robert,mullen,OAK,2020-01-01,C,batter,HiA
791,Cameron Rupp,cameron,rupp,OAK,2020-01-01,C,batter,AAA
567,Brallan Perez,brallan,perez,OAK,2020-01-01,2B,batter,AA
1235,Dan Gamache,dan,gamache,OAK,2020-01-01,3B,batter,AA
4178,Nico Giarratano,nico,giarratano,OAK,2020-01-01,SS,batter,HiA
5082,Taylor Motter,taylor,motter,OAK,2020-01-01,SS,batter,AA
1665,Edubray Ramos,edubray,ramos,PHI,2020-01-01,RHP,pitcher,AAA
194,Alexis Rivero,alexis,rivero,PHI,2020-01-01,RHP,pitcher,AAA
5336,Tyler Viza,tyler,viza,PHI,2020-01-01,RHP,pitcher,AAA
3759,Matt McBride,matt,mcbride,PHI,2020-01-01,1B,batter,AAA
4024,Mitch Walding,mitch,walding,PHI,2020-01-01,3B,batter,AAA
3613,Malquin Canelo,malquin,canelo,PHI,2020-01-01,SS,batter,AAA
206,Ali Castillo,ali,castillo,PHI,2020-01-01,SS,batter,AAA
276,Andrew Romine,andrew,romine,PHI,2020-01-01,SS,batter,AAA
2389,Jan Hernandez,jan,hernandez,PHI,2020-01-01,OF,batter,AAA
4936,Shane Robinson,shane,robinson,PHI,2020-01-01,OF,batter,AAA
322,Angel German,angel,german,PIT,2020-01-01,RHP,pitcher,AA
2598,Jesus Liranzo,jesus,liranzo,PIT,2020-01-01,RHP,pitcher,AAA
594,Brandon Maurer,brandon,maurer,PIT,2020-01-01,RHP,pitcher,AAA
5529,Yefry Ramirez,yefry,ramirez,PIT,2020-01-01,RHP,pitcher,AAA
202,Alfredo Reyes,alfredo,reyes,PIT,2020-01-01,RHP,pitcher,LoA
4880,Sean Brady,sean,brady,PIT,2020-01-01,LHP,pitcher,AA
1717,Elvis Escobar,elvis,escobar,PIT,2020-01-01,LHP,pitcher,AAA
5405,Wei-Chung Wang,wei-chung,wang,PIT,2020-01-01,LHP,pitcher,AAA
1337,Darnell Sweeney,darnell,sweeney,PIT,2020-01-01,2B,batter,AAA
1775,Eric Wood,eric,wood,PIT,2020-01-01,3B,batter,AAA
566,Bralin Jackson,bralin,jackson,PIT,2020-01-01,OF,batter,AA
5230,Trayvon Robinson,trayvon,robinson,PIT,2020-01-01,OF,batter,AAA
2850,Jonathan Schwind,jonathan,schwind,PIT,2020-01-01,OF,batter,AAA
3845,Merandy Gonzalez,merandy,gonzalez,STL,2020-01-01,RHP,pitcher,AA
5458,Williams Perez,williams,perez,STL,2020-01-01,RHP,pitcher,HiA
2746,Johan Mieses,johan,mieses,STL,2020-01-01,OF,batter,AA
3379,Kyle Lloyd,kyle,lloyd,SDP,2020-01-01,RHP,pitcher,AA
1004,Chris Rowley,chris,rowley,SDP,2020-01-01,RHP,pitcher,AAA
1483,Dietrich Enns,dietrich,enns,SDP,2020-01-01,LHP,pitcher,AAA
1487,Dillon Overton,dillon,overton,SDP,2020-01-01,LHP,pitcher,AAA
4269,Paco Rodriguez,paco,rodriguez,SDP,2020-01-01,LHP,pitcher,AAA
69,Aderlin Rodriguez,aderlin,rodriguez,SDP,2020-01-01,1B,batter,AAA
4920,Seth Mejias-Brean,seth,mejias-brean,SDP,2020-01-01,3B,batter,AAA
4632,Rodrigo Orozco,rodrigo,orozco,SDP,2020-01-01,OF,batter,AAA
528,Boog Powell,boog,powell,SDP,2020-01-01,OF,batter,AAA
2379,Jamie Callahan,jamie,callahan,SFG,2020-01-01,RHP,pitcher,AA
196,Alfred Gutierrez,alfred,gutierrez,SFG,2020-01-01,RHP,pitcher,AA
933,Chase Johnson,chase,johnson,SFG,2020-01-01,RHP,pitcher,AAA
1485,Dillon McNamara,dillon,mcnamara,SFG,2020-01-01,RHP,pitcher,AAA
877,Casey Meisner,casey,meisner,SFG,2020-01-01,RHP,pitcher,HiA
4213,Olbis Parra,olbis,parra,SFG,2020-01-01,RHP,pitcher,HiA
3326,Keyvius Sampson,keyvius,sampson,SFG,2020-01-01,RHP,pitcher,AA
5455,William Simpson,william,simpson,SFG,2020-01-01,RHP,pitcher,AA
4808,Sam Moll,sam,moll,SFG,2020-01-01,LHP,pitcher,AAA
5044,Steven Okert,steven,okert,SFG,2020-01-01,LHP,pitcher,AAA
4660,Ronnie Freeman,ronnie,freeman,SFG,2020-01-01,C,batter,AAA
2671,Jin-De Jhang,jin-de,jhang,SFG,2020-01-01,C,batter,AA
2074,Hamlet Marte,hamlet,marte,SFG,2020-01-01,C,batter,HiA
1898,Francisco Pena,francisco,pena,SFG,2020-01-01,C,batter,AAA
696,Brock Stassi,brock,stassi,SFG,2020-01-01,1B,batter,AAA
3448,Levi Michael,levi,michael,SFG,2020-01-01,2B,batter,AAA
4776,Ryder Jones,ryder,jones,SFG,2020-01-01,3B,batter,AA
2785,Johneshwy Fargas,johneshwy,fargas,SFG,2020-01-01,OF,batter,AA
349,Anthony Garcia,anthony,garcia,SFG,2020-01-01,OF,batter,AAA
1172,Courtney Hawkins,courtney,hawkins,SFG,2020-01-01,OF,batter,AAA
3904,Michael Reed,michael,reed,SFG,2020-01-01,OF,batter,AAA
938,Chasen Bradford,chasen,bradford,SEA,2020-01-01,RHP,pitcher,AAA
3716,Matt Carasiti,matt,carasiti,SEA,2020-01-01,RHP,pitcher,AAA
4051,Nabil Crismatt,nabil,crismatt,SEA,2020-01-01,RHP,pitcher,AAA
664,Brian Ellington,brian,ellington,SEA,2020-01-01,RHP,pitcher,AAA
24,Aaron Northcraft,aaron,northcraft,SEA,2020-01-01,RHP,pitcher,AAA
4268,Pablo Santana,pablo,santana,SEA,2020-01-01,RHP,pitcher,DSL
1713,Elniery Garcia,elniery,garcia,SEA,2020-01-01,LHP,pitcher,AAA
4898,Sean Nolin,sean,nolin,SEA,2020-01-01,LHP,pitcher,AAA
3793,Matt Tenuta,matt,tenuta,SEA,2020-01-01,LHP,pitcher,AA
183,Alexander Capriata,alexander,capriata,SEA,2020-01-01,C,batter,AAA
624,Brennon Kaleiwahea,brennon,kaleiwahea,SEA,2020-01-01,C,batter,SS
2877,Jordan Pacheco,jordan,pacheco,SEA,2020-01-01,C,batter,AAA
3249,Kelby Tomlinson,kelby,tomlinson,SEA,2020-01-01,2B,batter,AAA
3943,Mike Ahmed,mike,ahmed,SEA,2020-01-01,3B,batter,AA
4236,Orlando Calixte,orlando,calixte,SEA,2020-01-01,SS,batter,AAA
1260,Daniel Castro,daniel,castro,SEA,2020-01-01,SS,batter,AAA
4718,Ryan Court,ryan,court,SEA,2020-01-01,SS,batter,AAA
2760,John Andreoli,john,andreoli,SEA,2020-01-01,OF,batter,AAA
2476,Jaycob Brugman,jaycob,brugman,SEA,2020-01-01,OF,batter,AAA
16,Aaron Knapp,aaron,knapp,SEA,2020-01-01,OF,batter,AAA
388,Ariel Sandoval,ariel,sandoval,SEA,2020-01-01,OF,batter,HiA
2944,Jose Disla,jose,disla,TBR,2020-01-01,RHP,pitcher,AA
2437,Jason Garcia,jason,garcia,TBR,2020-01-01,RHP,pitcher,AAA
2159,Ian Gardeck,ian,gardeck,TBR,2020-01-01,RHP,pitcher,AAA
2998,Jose Mujica,jose,mujica,TBR,2020-01-01,RHP,pitcher,AAA
405,Artie Reyes,artie,reyes,TBR,2020-01-01,RHP,pitcher,AAA
3570,Luis Santos,luis,santos,TBR,2020-01-01,RHP,pitcher,AAA
4749,Ryan Merritt,ryan,merritt,TBR,2020-01-01,LHP,pitcher,AAA
5375,Vidal Nuno,vidal,nuno,TBR,2020-01-01,LHP,pitcher,AAA
4623,Rocky Gale,rocky,gale,TBR,2020-01-01,C,batter,AAA
1348,Dashenko Ricardo,dashenko,ricardo,TBR,2020-01-01,C,batter,AAA
1390,David Rodriguez,david,rodriguez,TBR,2020-01-01,C,batter,AA
1724,Emilio Bonifacio,emilio,bonifacio,TBR,2020-01-01,2B,batter,AAA
2430,Jason Coats,jason,coats,TBR,2020-01-01,OF,batter,AAA
2791,Johnny Davis,johnny,davis,TBR,2020-01-01,OF,batter,AAA
5106,Thomas Milone,thomas,milone,TBR,2020-01-01,OF,batter,AA
3713,Matt Bush,matt,bush,TEX,2020-01-01,RHP,pitcher,AA
5129,Tim Dillard,tim,dillard,TEX,2020-01-01,RHP,pitcher,AAA
5546,Yoel Espinal,yoel,espinal,TEX,2020-01-01,RHP,pitcher,AA
4651,Ronald Herrera,ronald,herrera,TEX,2020-01-01,RHP,pitcher,AA
5415,Werner Leal,werner,leal,TEX,2020-01-01,RHP,pitcher,SS
4918,Seth Maness,seth,maness,TEX,2020-01-01,RHP,pitcher,AAA
1722,Emerson Martinez,emerson,martinez,TEX,2020-01-01,RHP,pitcher,AA
2512,Jeffeson Medina,jeffeson,medina,TEX,2020-01-01,RHP,pitcher,HiA
4341,Pedro Payano,pedro,payano,TEX,2020-01-01,RHP,pitcher,AAA
4542,Richelson Pena,richelson,pena,TEX,2020-01-01,RHP,pitcher,AA
2334,Jake Petricka,jake,petricka,TEX,2020-01-01,RHP,pitcher,AAA
2531,Jen-Ho Tseng,jen-ho,tseng,TEX,2020-01-01,RHP,pitcher,AA
1805,Esmerling Vasquez,esmerling,vasquez,TEX,2020-01-01,RHP,pitcher,AAA
5391,Walker Weickel,walker,weickel,TEX,2020-01-01,RHP,pitcher,AA
2363,James Jones,james,jones,TEX,2020-01-01,LHP,pitcher,AA
4786,Sal Mendez,sal,mendez,TEX,2020-01-01,LHP,pitcher,HiA
1907,Francisco Villegas,francisco,villegas,TEX,2020-01-01,LHP,pitcher,HiA
2616,Jett Bandy,jett,bandy,TEX,2020-01-01,C,batter,AAA
1043,Chuck Moorman,chuck,moorman,TEX,2020-01-01,C,batter,AA
5193,Tony Sanchez,tony,sanchez,TEX,2020-01-01,C,batter,AA
3723,Matt Davidson,matt,davidson,TEX,2020-01-01,1B,batter,AAA
1700,Eliezer Alvarez,eliezer,alvarez,TEX,2020-01-01,2B,batter,AA
1027,Christian Lopes,christian,lopes,TEX,2020-01-01,2B,batter,AAA
3181,Juremi Profar,juremi,profar,TEX,2020-01-01,3B,batter,AA
4315,Patrick Wisdom,patrick,wisdom,TEX,2020-01-01,3B,batter,AAA
4381,Preston Beck,preston,beck,TEX,2020-01-01,OF,batter,AAA
2282,Jairo Beras,jairo,beras,TEX,2020-01-01,OF,batter,HiA
5654,Zack Granite,zack,granite,TEX,2020-01-01,OF,batter,AAA
3044,Josh Almonte,josh,almonte,TOR,2020-01-01,RHP,pitcher,AA
2763,John Axford,john,axford,TOR,2020-01-01,RHP,pitcher,AAA
1301,Danny Barnes,danny,barnes,TOR,2020-01-01,RHP,pitcher,AAA
3672,Mark Leiter Jr.,mark,leiter jr.,TOR,2020-01-01,RHP,pitcher,AAA
5465,Willy Ortiz,willy,ortiz,TOR,2020-01-01,RHP,pitcher,AA
1903,Francisco Rios,francisco,rios,TOR,2020-01-01,RHP,pitcher,AAA
3726,Matt Dermody,matt,dermody,TOR,2020-01-01,LHP,pitcher,AAA
4957,Shawn Morimando,shawn,morimando,TOR,2020-01-01,LHP,pitcher,AAA
4300,Patrick Cantwell,patrick,cantwell,TOR,2020-01-01,C,batter,AAA
3909,Michael de la Cruz,michael,de la cruz,TOR,2020-01-01,C,batter,AAA
2467,Javier Hernandez,javier,hernandez,TOR,2020-01-01,C,batter,HiA
114,Alberto Mineo,alberto,mineo,TOR,2020-01-01,C,batter,AA
255,Andres Sotillo,andres,sotillo,TOR,2020-01-01,C,batter,AA
1422,Deiferson Barreto,deiferson,barreto,TOR,2020-01-01,2B,batter,HiA
4986,Socrates Brito,socrates,brito,TOR,2020-01-01,OF,batter,AAA
4302,Patrick Kivlehan,patrick,kivlehan,TOR,2020-01-01,OF,batter,AAA
2879,Jordan Patterson,jordan,patterson,TOR,2020-01-01,OF,batter,AAA
1222,Dalton Pompey,dalton,pompey,TOR,2020-01-01,OF,batter,AAA
1209,Dakota Bacus,dakota,bacus,WSN,2020-01-01,RHP,pitcher,AAA
713,Bryan Bonnell,bryan,bonnell,WSN,2020-01-01,RHP,pitcher,AA
2295,Jake Buchanan,jake,buchanan,WSN,2020-01-01,RHP,pitcher,AAA
4858,Scott Copeland,scott,copeland,WSN,2020-01-01,RHP,pitcher,AAA
2038,Greg Holland,greg,holland,WSN,2020-01-01,RHP,pitcher,AA
2218,J.J. Hoover,j.j.,hoover,WSN,2020-01-01,RHP,pitcher,AAA
3061,Josh Lucas,josh,lucas,WSN,2020-01-01,RHP,pitcher,AAA
3305,Kevin McGowan,kevin,mcgowan,WSN,2020-01-01,RHP,pitcher,HiA
3473,Logan Ondrusek,logan,ondrusek,WSN,2020-01-01,RHP,pitcher,AAA
4654,Ronald Pena,ronald,pena,WSN,2020-01-01,RHP,pitcher,AAA
1451,Derek Self,derek,self,WSN,2020-01-01,RHP,pitcher,AAA
4798,Sam Freeman,sam,freeman,WSN,2020-01-01,LHP,pitcher,AAA
2872,Jordan Mills,jordan,mills,WSN,2020-01-01,LHP,pitcher,AA
2325,Jake Lowery,jake,lowery,WSN,2020-01-01,C,batter,AA
2975,Jose Marmolejos,jose,marmolejos,WSN,2020-01-01,1B,batter,AAA
599,Brandon Snyder,brandon,snyder,WSN,2020-01-01,1B,batter,AAA
5057,T.J. Rivera,t.j.,rivera,WSN,2020-01-01,2B,batter,AA
1321,Dante Bichette Jr.,dante,bichette jr.,WSN,2020-01-01,3B,batter,AA
1566,Drew Ward,drew,ward,WSN,2020-01-01,3B,batter,AAA
4253,Osvaldo Abreu,osvaldo,abreu,WSN,2020-01-01,SS,batter,HiA
473,Bengie Gonzalez,bengie,gonzalez,WSN,2020-01-01,SS,batter,AAA
1384,David Masters,david,masters,WSN,2020-01-01,SS,batter,AA
3780,Matt Reynolds,matt,reynolds,WSN,2020-01-01,SS,batter,AAA
3574,Luis Sardinas,luis,sardinas,WSN,2020-01-01,SS,batter,AAA
1113,Collin Cowgill,collin,cowgill,WSN,2020-01-01,OF,batter,AAA
2153,Hunter Jones,hunter,jones,WSN,2020-01-01,OF,batter,AA
1044,Chuck Taylor,chuck,taylor,WSN,2020-01-01,OF,batter,AAA
1751,Erbert Gonzalez,erbert,gonzalez,ARI,2021-01-01,,N/A,
1657,Eduardo Jimenez,eduardo,jimenez,ARI,2021-01-01,,N/A,
5221,Travis Radke,travis,radke,ARI,2021-01-01,,N/A,
117,Alberto Rosario,alberto,rosario,ARI,2021-01-01,,N/A,
518,Bo Takahashi,bo,takahashi,ARI,2021-01-01,,N/A,
4709,Ryan Casteel,ryan,casteel,ATL,2021-01-01,,N/A,
2431,Jason Creasy,jason,creasy,ATL,2021-01-01,,N/A,
1056,Claudio Custodio,claudio,custodio,ATL,2021-01-01,,N/A,
3959,Mike Foltynewicz,mike,foltynewicz,ATL,2021-01-01,,N/A,
4785,Sal Giardina,sal,giardina,ATL,2021-01-01,,N/A,
1848,Felix Hernandez,felix,hernandez,ATL,2021-01-01,,N/A,
3297,Kevin Josephina,kevin,josephina,ATL,2021-01-01,,N/A,
4890,Sean Kazmar,sean,kazmar,ATL,2021-01-01,,N/A,
4355,Pete Kozma,pete,kozma,ATL,2021-01-01,,N/A,
2234,Jack Lopez,jack,lopez,ATL,2021-01-01,,N/A,
822,Carlos Martinez,carlos,martinez,ATL,2021-01-01,,N/A,
1491,Dilmer Mejia,dilmer,mejia,ATL,2021-01-01,,N/A,
4415,Rafael Ortega,rafael,ortega,ATL,2021-01-01,,N/A,
4937,Shane Robinson,shane,robinson,ATL,2021-01-01,,N/A,
540,Brad Roney,brad,roney,ATL,2021-01-01,,N/A,
471,Ben Rowen,ben,rowen,ATL,2021-01-01,,N/A,
136,Alejandro Salazar,alejandro,salazar,ATL,2021-01-01,,N/A,
4875,Scott Schebler,scott,schebler,ATL,2021-01-01,,N/A,
1181,Cristian Alvarado,cristian,alvarado,BAL,2021-01-01,,N/A,
1302,Danny Barnes,danny,barnes,BAL,2021-01-01,,N/A,
3614,Malquin Canelo,malquin,canelo,BAL,2021-01-01,,N/A,
3690,Martin Cervenka,martin,cervenka,BAL,2021-01-01,,N/A,
665,Brian Gonzalez,brian,gonzalez,BAL,2021-01-01,,N/A,
5304,Tyler Herb,tyler,herb,BAL,2021-01-01,,N/A,
1371,David Hess,david,hess,BAL,2021-01-01,,N/A,
1890,Francisco Jimenez,francisco,jimenez,BAL,2021-01-01,,N/A,
5278,Ty Moore,ty,moore,BAL,2021-01-01,,N/A,
3560,Luis Ortiz,luis,ortiz,BAL,2021-01-01,,N/A,
560,Brady Rodgers,brady,rodgers,BAL,2021-01-01,,N/A,
3014,Jose Rondon,jose,rondon,BAL,2021-01-01,,N/A,
1600,Dwight Smith,dwight,smith,BAL,2021-01-01,,N/A,
4539,Richard Urena,richard,urena,BAL,2021-01-01,,N/A,
2578,Jesmuel Valentin,jesmuel,valentin,BAL,2021-01-01,,N/A,
282,Andrew Velazquez,andrew,velazquez,BAL,2021-01-01,,N/A,
5019,Stetson Allie,stetson,allie,BOS,2021-01-01,,N/A,
2617,Jett Bandy,jett,bandy,BOS,2021-01-01,,N/A,
3106,Juan Centeno,juan,centeno,BOS,2021-01-01,,N/A,
1742,Enmanuel De Jesus,enmanuel,de jesus,BOS,2021-01-01,,N/A,
2634,Jhonathan Diaz,jhonathan,diaz,BOS,2021-01-01,,N/A,
5547,Yoel Espinal,yoel,espinal,BOS,2021-01-01,,N/A,
5243,Trevor Hildenberger,trevor,hildenberger,BOS,2021-01-01,,N/A,
4777,Ryder Jones,ryder,jones,BOS,2021-01-01,,N/A,
5177,Tommy Joseph,tommy,joseph,BOS,2021-01-01,,N/A,
3301,Kevin Lenik,kevin,lenik,BOS,2021-01-01,,N/A,
4616,Robinson Leyer,robinson,leyer,BOS,2021-01-01,,N/A,
5351,Tzu-Wei Lin,tzu-wei,lin,BOS,2021-01-01,,N/A,
4149,Nick Longhi,nick,longhi,BOS,2021-01-01,,N/A,
1238,Dan McGrath,dan,mcgrath,BOS,2021-01-01,,N/A,
2561,Jeremy Rivera,jeremy,rivera,BOS,2021-01-01,,N/A,
277,Andrew Schwaab,andrew,schwaab,BOS,2021-01-01,,N/A,
3316,Kevin Steen,kevin,steen,BOS,2021-01-01,,N/A,
1102,Cole Sturgeon,cole,sturgeon,BOS,2021-01-01,,N/A,
3339,Konner Wade,konner,wade,BOS,2021-01-01,,N/A,
5165,Tom Windle,tom,windle,BOS,2021-01-01,,N/A,
2393,Jantzen Witte,jantzen,witte,BOS,2021-01-01,,N/A,
1151,Corey Black,corey,black,CHC,2021-01-01,,N/A,
1780,Erick Castillo,erick,castillo,CHC,2021-01-01,,N/A,
1761,Eric Gonzalez,eric,gonzalez,CHC,2021-01-01,,N/A,
3592,Luke Hagerty,luke,hagerty,CHC,2021-01-01,,N/A,
1308,Danny Hultzen,danny,hultzen,CHC,2021-01-01,,N/A,
2202,Ivan Medina,ivan,medina,CHC,2021-01-01,,N/A,
2873,Jordan Minch,jordan,minch,CHC,2021-01-01,,N/A,
1802,Erling Moreno,erling,moreno,CHC,2021-01-01,,N/A,
5323,Tyler Olson,tyler,olson,CHC,2021-01-01,,N/A,
1815,Eugenio Palma,eugenio,palma,CHC,2021-01-01,,N/A,
4348,Pedro Strop,pedro,strop,CHC,2021-01-01,,N/A,
2575,Jerry Vasto,jerry,vasto,CHC,2021-01-01,,N/A,
3683,Mark Zagunis,mark,zagunis,CHC,2021-01-01,,N/A,
4989,Spencer Adams,spencer,adams,CHW,2021-01-01,,N/A,
4433,Ramon Beltre,ramon,beltre,CHW,2021-01-01,,N/A,
2477,Jaycob Brugman,jaycob,brugman,CHW,2021-01-01,,N/A,
4177,Nicky Delmonico,nicky,delmonico,CHW,2021-01-01,,N/A,
4805,Sam Long,sam,long,CHW,2021-01-01,,N/A,
3815,Matthew Mercedes,matthew,mercedes,CHW,2021-01-01,,N/A,
1065,Clayton Richard,clayton,richard,CHW,2021-01-01,,N/A,
5637,Zach Thompson,zach,thompson,CHW,2021-01-01,,N/A,
2912,Jose Adames,jose,adames,CIN,2021-01-01,,N/A,
3852,Michael Beltre,michael,beltre,CIN,2021-01-01,,N/A,
107,Alberti Chavez,alberti,chavez,CIN,2021-01-01,,N/A,
4053,Narciso Crook,narciso,crook,CIN,2021-01-01,,N/A,
3867,Michael De Leon,michael,de leon,CIN,2021-01-01,,N/A,
2168,Ibandel Isabel,ibandel,isabel,CIN,2021-01-01,,N/A,
2471,Jay Jackson,jay,jackson,CIN,2021-01-01,,N/A,
5216,Travis Jankowski,travis,jankowski,CIN,2021-01-01,,N/A,
1803,Ernesto Liberatore,ernesto,liberatore,CIN,2021-01-01,,N/A,
5352,Valentin Martinez,valentin,martinez,CIN,2021-01-01,,N/A,
3208,Justin Miller,justin,miller,CIN,2021-01-01,,N/A,
274,Andrew Moore,andrew,moore,CIN,2021-01-01,,N/A,
1899,Francisco Pena,francisco,pena,CIN,2021-01-01,,N/A,
851,Carlos Rivero,carlos,rivero,CIN,2021-01-01,,N/A,
5491,Wyatt Strahan,wyatt,strahan,CIN,2021-01-01,,N/A,
296,Andy Sugilio,andy,sugilio,CIN,2021-01-01,,N/A,
4175,Nick Williams,nick,williams,CIN,2021-01-01,,N/A,
4578,Rob Wooten,rob,wooten,CIN,2021-01-01,,N/A,
304,Aneurys Zabala,aneurys,zabala,CIN,2021-01-01,,N/A,
381,Argenis Angulo,argenis,angulo,CLE,2021-01-01,,N/A,
2679,Jodd Carter,jodd,carter,CLE,2021-01-01,,N/A,
5478,Wilson Garcia,wilson,garcia,CLE,2021-01-01,,N/A,
3347,Kungkuan Giljegiljaw,kungkuan,giljegiljaw,CLE,2021-01-01,,N/A,
2006,Gianpaul Gonzalez,gianpaul,gonzalez,CLE,2021-01-01,,N/A,
351,Anthony Gose,anthony,gose,CLE,2021-01-01,,N/A,
2115,Henry Martinez,henry,martinez,CLE,2021-01-01,,N/A,
285,Andruw Monasterio,andruw,monasterio,CLE,2021-01-01,,N/A,
233,Anderson Polanco,anderson,polanco,CLE,2021-01-01,,N/A,
5558,Yojhan Quevedo,yojhan,quevedo,CLE,2021-01-01,,N/A,
2402,Jared Robinson,jared,robinson,CLE,2021-01-01,,N/A,
792,Cameron Rupp,cameron,rupp,CLE,2021-01-01,,N/A,
1508,Domingo Santana,domingo,santana,CLE,2021-01-01,,N/A,
4457,Randy Valladares,randy,valladares,CLE,2021-01-01,,N/A,
2156,Hunter Wood,hunter,wood,CLE,2021-01-01,,N/A,
5124,Tim Collins,tim,collins,COL,2021-01-01,,N/A,
2722,Joel Diaz,joel,diaz,COL,2021-01-01,,N/A,
3965,Mike Gerber,mike,gerber,COL,2021-01-01,,N/A,
4098,Nelson Gonzalez,nelson,gonzalez,COL,2021-01-01,,N/A,
4477,Rayan Gonzalez,rayan,gonzalez,COL,2021-01-01,,N/A,
186,Alexander Guillen,alexander,guillen,COL,2021-01-01,,N/A,
2693,Joe Harvey,joe,harvey,COL,2021-01-01,,N/A,
5420,Wes Parsons,wes,parsons,COL,2021-01-01,,N/A,
3771,Matt Pierpont,matt,pierpont,COL,2021-01-01,,N/A,
5594,Zac Rosscup,zac,rosscup,COL,2021-01-01,,N/A,
1568,Drew Weeks,drew,weeks,COL,2021-01-01,,N/A,
5113,Tim Adleman,tim,adleman,DET,2021-01-01,,N/A,
1331,Dario Agrazal,dario,agrazal,DET,2021-01-01,,N/A,
2921,Jose Azocar,jose,azocar,DET,2021-01-01,,N/A,
4832,Sandy Baez,sandy,baez,DET,2021-01-01,,N/A,
2895,Jorge Bonifacio,jorge,bonifacio,DET,2021-01-01,,N/A,
4940,Shao-Ching Chiang,shao-ching,chiang,DET,2021-01-01,,N/A,
5166,Tom de Blok,tom,de blok,DET,2021-01-01,,N/A,
1401,Dawel Lugo,dawel,lugo,DET,2021-01-01,,N/A,
